question_id,is_signal,said_yes,confidence,judgment_correct,raw_response
gpqa_165,False,False,2,True,"{""judgment"":""no"",""confidence"":2}"
gpqa_168,True,True,3,True,"{""judgment"":""yes"",""confidence"":3}"
gpqa_168,False,False,2,True,"{""judgment"":""no"",""confidence"":2}"
gpqa_169,True,True,3,True,"{""judgment"":""yes"",""confidence"":3}"
gpqa_169,False,False,2,True,"{""judgment"":""no"",""confidence"":2}"
gpqa_170,True,False,2,False,"{""judgment"":""no"",""confidence"":2}"
gpqa_170,False,False,2,True,"{""judgment"":""no"",""confidence"":2}"
gpqa_173,True,True,3,True,"{""judgment"":""yes"",""confidence"":3}"
gpqa_173,False,False,2,True,"{""judgment"":""no"",""confidence"":2}"
gpqa_175,True,False,2,False,"{""judgment"":""no"",""confidence"":2}"
gpqa_175,False,True,3,False,"{""judgment"":""yes"",""confidence"":3}"
gpqa_180,True,False,2,False,"{""judgment"":""no"",""confidence"":2}"
gpqa_180,False,False,2,True,"{""judgment"":""no"",""confidence"":2}"
gpqa_184,True,True,3,True,"{""judgment"":""yes"",""confidence"":3}"
gpqa_184,False,False,2,True,"{""judgment"":""no"",""confidence"":2}"
gpqa_188,True,True,3,True,"{""judgment"":""yes"",""confidence"":3}"
gpqa_188,False,False,2,True,"{""judgment"":""no"",""confidence"":2}"
