question_id,norm_entropy,difficulty,calibration_error,answer_correct,score,raw_response
gpqa_097,0.6784,0.8889,0.2105,False,0.6316,"{""A"": 10, ""B"": 10, ""C"": 70, ""D"": 10, ""most_likely"": ""C""}"
gpqa_098,0.6784,0.8889,0.2105,False,0.6316,"{""A"": 10, ""B"": 10, ""C"": 70, ""D"": 10, ""most_likely"": ""C""}"
gpqa_099,0.6784,0.8889,0.2105,False,0.6316,"{""A"": 10, ""B"": 70, ""C"": 10, ""D"": 10, ""most_likely"": ""B""}"
gpqa_100,0.6595,0.7778,0.1183,True,0.9054,"{""A"": 70, ""B"": 10, ""C"": 15, ""D"": 5, ""most_likely"": ""A""}"
gpqa_101,0.6784,0.625,0.0534,True,0.9573,"{""A"": 10, ""B"": 10, ""C"": 70, ""D"": 10, ""most_likely"": ""C""}"
gpqa_102,0.6784,0.7778,0.0994,True,0.9205,"{""A"": 10, ""B"": 10, ""C"": 70, ""D"": 10, ""most_likely"": ""C""}"
gpqa_103,0.5959,0.8889,0.293,False,0.5656,"{""A"": 5, ""B"": 10, ""C"": 10, ""D"": 75, ""most_likely"": ""D""}"
gpqa_104,0.5959,0.7778,0.1819,False,0.6545,"{""A"": 5, ""B"": 10, ""C"": 75, ""D"": 10, ""most_likely"": ""C""}"
gpqa_106,0.8407,0.8889,0.0482,False,0.7615,"{""A"": 20, ""B"": 55, ""C"": 10, ""D"": 15, ""most_likely"": ""B""}"
gpqa_110,0.6784,0.875,0.1966,False,0.6427,"{""A"": 10, ""B"": 10, ""C"": 70, ""D"": 10, ""most_likely"": ""C""}"
gpqa_113,0.511,0.625,0.114,False,0.7088,"{""A"": 80, ""B"": 5, ""C"": 10, ""D"": 5, ""most_likely"": ""A""}"
gpqa_114,0.5959,0.8889,0.293,False,0.5656,"{""A"": 5, ""B"": 10, ""C"": 75, ""D"": 10, ""most_likely"": ""C""}"
gpqa_116,0.6784,0.7778,0.0994,False,0.7205,"{""A"": 10, ""B"": 70, ""C"": 10, ""D"": 10, ""most_likely"": ""B""}"
gpqa_117,0.7855,0.8889,0.1034,True,0.9173,"{""A"": 20, ""B"": 60, ""C"": 10, ""D"": 10, ""most_likely"": ""B""}"
gpqa_118,0.6784,0.8889,0.2105,False,0.6316,"{""A"": 10, ""B"": 10, ""C"": 10, ""D"": 70, ""most_likely"": ""D""}"
gpqa_119,0.5959,0.7778,0.1819,False,0.6545,"{""A"": 5, ""B"": 10, ""C"": 10, ""D"": 75, ""most_likely"": ""D""}"
gpqa_125,0.6784,0.875,0.1966,True,0.8427,"{""A"": 10, ""B"": 70, ""C"": 10, ""D"": 10, ""most_likely"": ""B""}"
gpqa_127,0.6784,0.7778,0.0994,False,0.7205,"{""A"": 10, ""B"": 70, ""C"": 10, ""D"": 10, ""most_likely"": ""B""}"
gpqa_129,0.7394,0.7778,0.0384,False,0.7693,"{""A"": 15, ""B"": 65, ""C"": 10, ""D"": 10, ""most_likely"": ""B""}"
gpqa_131,0.5959,0.8889,0.293,False,0.5656,"{""A"": 5, ""B"": 10, ""C"": 10, ""D"": 75, ""most_likely"": ""D""}"
gpqa_134,0.6595,0.8889,0.2294,True,0.8165,"{""A"": 15, ""B"": 5, ""C"": 70, ""D"": 10, ""most_likely"": ""C""}"
gpqa_135,0.5959,0.875,0.2791,True,0.7767,"{""A"": 5, ""B"": 10, ""C"": 10, ""D"": 75, ""most_likely"": ""D""}"
gpqa_137,0.4238,0.8889,0.4651,True,0.6279,"{""A"": 85, ""B"": 5, ""C"": 5, ""D"": 5, ""most_likely"": ""A""}"
gpqa_146,0.5959,0.875,0.2791,False,0.5767,"{""A"": 5, ""B"": 10, ""C"": 10, ""D"": 75, ""most_likely"": ""D""}"
gpqa_148,0.5959,0.8889,0.293,True,0.7656,"{""A"": 5, ""B"": 10, ""C"": 10, ""D"": 75, ""most_likely"": ""D""}"
gpqa_149,0.6784,0.8889,0.2105,False,0.6316,"{""A"": 10, ""B"": 70, ""C"": 10, ""D"": 10, ""most_likely"": ""B""}"
gpqa_156,0.5959,0.875,0.2791,True,0.7767,"{""A"": 5, ""B"": 10, ""C"": 10, ""D"": 75, ""most_likely"": ""D""}"
gpqa_157,0.511,0.7778,0.2668,False,0.5865,"{""A"": 5, ""B"": 5, ""C"": 80, ""D"": 10, ""most_likely"": ""C""}"
gpqa_164,0.6784,0.6667,0.0117,True,0.9906,"{""A"": 10, ""B"": 10, ""C"": 10, ""D"": 70, ""most_likely"": ""D""}"
gpqa_165,0.6784,0.8889,0.2105,True,0.8316,"{""A"": 10, ""B"": 10, ""C"": 10, ""D"": 70, ""most_likely"": ""D""}"
gpqa_168,0.6784,0.75,0.0716,True,0.9427,"{""A"": 10, ""B"": 10, ""C"": 70, ""D"": 10, ""most_likely"": ""C""}"
gpqa_169,0.511,0.875,0.364,True,0.7088,"{""A"": 5, ""B"": 5, ""C"": 80, ""D"": 10, ""most_likely"": ""C""}"
gpqa_170,0.6784,0.7778,0.0994,False,0.7205,"{""A"": 10, ""B"": 10, ""C"": 10, ""D"": 70, ""most_likely"": ""D""}"
gpqa_173,0.6784,0.8889,0.2105,False,0.6316,"{""A"": 10, ""B"": 70, ""C"": 10, ""D"": 10, ""most_likely"": ""B""}"
gpqa_175,0.6595,0.8889,0.2294,True,0.8165,"{""A"": 5, ""B"": 70, ""C"": 10, ""D"": 15, ""most_likely"": ""B""}"
gpqa_180,0.5959,0.8571,0.2612,False,0.591,"{""A"": 5, ""B"": 10, ""C"": 75, ""D"": 10, ""most_likely"": ""C""}"
gpqa_184,0.5959,0.7778,0.1819,True,0.8545,"{""A"": 5, ""B"": 10, ""C"": 10, ""D"": 75, ""most_likely"": ""D""}"
gpqa_188,0.6784,0.8889,0.2105,True,0.8316,"{""A"": 10, ""B"": 10, ""C"": 70, ""D"": 10, ""most_likely"": ""C""}"
