question_id,norm_entropy,difficulty,calibration_error,answer_correct,score,raw_response
gpqa_028,0.6284,0.7778,0.1494,True,0.8805,"{""A"": 70, ""B"": 20, ""C"": 5, ""D"": 5, ""most_likely"": ""A""}"
gpqa_035,0.7452,0.8889,0.1437,False,0.6851,"{""A"": 60, ""B"": 10, ""C"": 25, ""D"": 5, ""most_likely"": ""A""}"
gpqa_040,0.511,0.875,0.364,True,0.7088,"{""A"": 80, ""B"": 10, ""C"": 5, ""D"": 5, ""most_likely"": ""A""}"
gpqa_042,0.6595,0.8889,0.2294,True,0.8165,"{""A"": 70, ""B"": 15, ""C"": 10, ""D"": 5, ""most_likely"": ""A""}"
gpqa_046,0.4238,0.8889,0.4651,True,0.6279,"{""A"": 85, ""B"": 5, ""C"": 5, ""D"": 5, ""most_likely"": ""A""}"
gpqa_049,0.6784,0.875,0.1966,True,0.8427,"{""A"": 10, ""B"": 10, ""C"": 70, ""D"": 10, ""most_likely"": ""C""}"
gpqa_052,0.6595,0.875,0.2155,True,0.8276,"{""A"": 5, ""B"": 70, ""C"": 10, ""D"": 15, ""most_likely"": ""B""}"
gpqa_053,0.6595,0.875,0.2155,True,0.8276,"{""A"": 10, ""B"": 15, ""C"": 70, ""D"": 5, ""most_likely"": ""C""}"
gpqa_054,0.6595,0.7778,0.1183,True,0.9054,"{""A"": 70, ""B"": 15, ""C"": 5, ""D"": 10, ""most_likely"": ""A""}"
gpqa_055,0.6284,0.8889,0.2605,False,0.5916,"{""A"": 70, ""B"": 20, ""C"": 5, ""D"": 5, ""most_likely"": ""A""}"
gpqa_057,0.4238,0.8889,0.4651,True,0.6279,"{""A"": 5, ""B"": 5, ""C"": 85, ""D"": 5, ""most_likely"": ""C""}"
gpqa_059,0.6595,0.8889,0.2294,True,0.8165,"{""A"": 70, ""B"": 15, ""C"": 10, ""D"": 5, ""most_likely"": ""A""}"
gpqa_061,0.7666,0.7778,0.0112,True,0.991,"{""A"": 60, ""B"": 15, ""C"": 20, ""D"": 5, ""most_likely"": ""A""}"
gpqa_064,0.9417,0.75,0.1917,True,0.8466,"{""A"": 35, ""B"": 25, ""C"": 30, ""D"": 10, ""most_likely"": ""A""}"
gpqa_065,0.5959,0.7778,0.1819,True,0.8545,"{""A"": 5, ""B"": 10, ""C"": 10, ""D"": 75, ""most_likely"": ""D""}"
gpqa_069,0.7855,0.8889,0.1034,False,0.7173,"{""A"": 10, ""B"": 60, ""C"": 20, ""D"": 10, ""most_likely"": ""B""}"
gpqa_073,0.6784,0.8889,0.2105,True,0.8316,"{""A"": 10, ""B"": 10, ""C"": 70, ""D"": 10, ""most_likely"": ""C""}"
gpqa_074,0.4238,0.4444,0.0206,True,0.9835,"{""A"": 85, ""B"": 5, ""C"": 5, ""D"": 5, ""most_likely"": ""A""}"
gpqa_075,0.6784,0.8889,0.2105,True,0.8316,"{""A"": 10, ""B"": 70, ""C"": 10, ""D"": 10, ""most_likely"": ""B""}"
gpqa_076,0.9232,0.8889,0.0343,False,0.7725,"{""A"": 40, ""B"": 30, ""C"": 20, ""D"": 10, ""most_likely"": ""A""}"
gpqa_078,0.6784,0.8889,0.2105,True,0.8316,"{""A"": 10, ""B"": 10, ""C"": 10, ""D"": 70, ""most_likely"": ""D""}"
gpqa_080,0.7394,0.7778,0.0384,True,0.9693,"{""A"": 10, ""B"": 10, ""C"": 65, ""D"": 15, ""most_likely"": ""C""}"
gpqa_082,0.6595,0.875,0.2155,True,0.8276,"{""A"": 10, ""B"": 70, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_083,0.7666,0.8571,0.0905,True,0.9276,"{""A"": 20, ""B"": 60, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_084,0.7977,0.8889,0.0912,False,0.7271,"{""A"": 10, ""B"": 15, ""C"": 15, ""D"": 60, ""most_likely"": ""D""}"
gpqa_087,0.6595,0.625,0.0345,True,0.9724,"{""A"": 15, ""B"": 70, ""C"": 5, ""D"": 10, ""most_likely"": ""B""}"
gpqa_088,0.8805,0.8889,0.0084,False,0.7933,"{""A"": 20, ""B"": 20, ""C"": 50, ""D"": 10, ""most_likely"": ""C""}"
gpqa_090,0.9008,0.7778,0.123,True,0.9016,"{""A"": 40, ""B"": 15, ""C"": 35, ""D"": 10, ""most_likely"": ""A""}"
gpqa_094,0.9417,0.7778,0.1639,False,0.6689,"{""A"": 35, ""B"": 25, ""C"": 30, ""D"": 10, ""most_likely"": ""A""}"
gpqa_097,0.7452,0.8889,0.1437,False,0.6851,"{""A"": 60, ""B"": 25, ""C"": 10, ""D"": 5, ""most_likely"": ""A""}"
gpqa_098,0.7855,0.8889,0.1034,True,0.9173,"{""A"": 60, ""B"": 10, ""C"": 20, ""D"": 10, ""most_likely"": ""A""}"
gpqa_099,0.6595,0.8889,0.2294,False,0.6165,"{""A"": 10, ""B"": 70, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_100,0.511,0.7778,0.2668,True,0.7865,"{""A"": 80, ""B"": 5, ""C"": 10, ""D"": 5, ""most_likely"": ""A""}"
gpqa_101,0.7666,0.625,0.1416,False,0.6867,"{""A"": 20, ""B"": 60, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_102,0.6595,0.7778,0.1183,False,0.7054,"{""A"": 10, ""B"": 70, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_103,0.6595,0.8889,0.2294,False,0.6165,"{""A"": 10, ""B"": 70, ""C"": 5, ""D"": 15, ""most_likely"": ""B""}"
gpqa_104,0.6595,0.7778,0.1183,False,0.7054,"{""A"": 5, ""B"": 10, ""C"": 15, ""D"": 70, ""most_likely"": ""D""}"
gpqa_106,0.8376,0.8889,0.0513,False,0.7589,"{""A"": 35, ""B"": 45, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_110,0.7666,0.875,0.1084,True,0.9133,"{""A"": 60, ""B"": 20, ""C"": 15, ""D"": 5, ""most_likely"": ""A""}"
gpqa_113,0.7083,0.625,0.0833,False,0.7333,"{""A"": 65, ""B"": 10, ""C"": 20, ""D"": 5, ""most_likely"": ""A""}"
gpqa_114,0.7666,0.8889,0.1223,True,0.9022,"{""A"": 15, ""B"": 60, ""C"": 20, ""D"": 5, ""most_likely"": ""B""}"
gpqa_116,0.4664,0.7778,0.3114,True,0.7509,"{""A"": 80, ""B"": 15, ""C"": 3, ""D"": 2, ""most_likely"": ""A""}"
gpqa_117,0.6595,0.8889,0.2294,True,0.8165,"{""A"": 10, ""B"": 70, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_118,0.8805,0.8889,0.0084,True,0.9933,"{""A"": 50, ""B"": 20, ""C"": 10, ""D"": 20, ""most_likely"": ""A""}"
gpqa_119,0.6284,0.7778,0.1494,True,0.8805,"{""A"": 70, ""B"": 20, ""C"": 5, ""D"": 5, ""most_likely"": ""A""}"
gpqa_125,0.7855,0.875,0.0895,True,0.9284,"{""A"": 10, ""B"": 60, ""C"": 20, ""D"": 10, ""most_likely"": ""B""}"
gpqa_127,0.6595,0.7778,0.1183,False,0.7054,"{""A"": 10, ""B"": 15, ""C"": 5, ""D"": 70, ""most_likely"": ""D""}"
gpqa_129,0.8407,0.7778,0.0629,False,0.7496,"{""A"": 20, ""B"": 15, ""C"": 55, ""D"": 10, ""most_likely"": ""C""}"
gpqa_131,0.7977,0.8889,0.0912,False,0.7271,"{""A"": 10, ""B"": 15, ""C"": 15, ""D"": 60, ""most_likely"": ""D""}"
gpqa_134,0.5959,0.8889,0.293,True,0.7656,"{""A"": 10, ""B"": 5, ""C"": 75, ""D"": 10, ""most_likely"": ""C""}"
gpqa_135,0.511,0.875,0.364,True,0.7088,"{""A"": 5, ""B"": 10, ""C"": 5, ""D"": 80, ""most_likely"": ""D""}"
gpqa_137,0.511,0.8889,0.3779,True,0.6977,"{""A"": 80, ""B"": 5, ""C"": 5, ""D"": 10, ""most_likely"": ""A""}"
gpqa_146,0.7977,0.875,0.0773,False,0.7382,"{""A"": 15, ""B"": 10, ""C"": 60, ""D"": 15, ""most_likely"": ""C""}"
gpqa_148,0.6595,0.8889,0.2294,True,0.8165,"{""A"": 5, ""B"": 10, ""C"": 15, ""D"": 70, ""most_likely"": ""D""}"
gpqa_149,0.6595,0.8889,0.2294,False,0.6165,"{""A"": 70, ""B"": 15, ""C"": 5, ""D"": 10, ""most_likely"": ""A""}"
gpqa_156,0.7394,0.875,0.1356,True,0.8916,"{""A"": 15, ""B"": 10, ""C"": 10, ""D"": 65, ""most_likely"": ""D""}"
gpqa_157,0.7855,0.7778,0.0077,False,0.7939,"{""A"": 60, ""B"": 10, ""C"": 10, ""D"": 20, ""most_likely"": ""A""}"
gpqa_164,0.9355,0.6667,0.2688,False,0.585,"{""A"": 40, ""B"": 30, ""C"": 15, ""D"": 15, ""most_likely"": ""A""}"
gpqa_165,0.7977,0.8889,0.0912,True,0.9271,"{""A"": 10, ""B"": 15, ""C"": 15, ""D"": 60, ""most_likely"": ""D""}"
gpqa_168,0.6284,0.75,0.1216,False,0.7027,"{""A"": 5, ""B"": 70, ""C"": 20, ""D"": 5, ""most_likely"": ""B""}"
gpqa_169,0.511,0.875,0.364,True,0.7088,"{""A"": 10, ""B"": 5, ""C"": 80, ""D"": 5, ""most_likely"": ""C""}"
gpqa_170,0.7855,0.7778,0.0077,True,0.9939,"{""A"": 60, ""B"": 20, ""C"": 10, ""D"": 10, ""most_likely"": ""A""}"
gpqa_173,0.8407,0.8889,0.0482,False,0.7615,"{""A"": 20, ""B"": 15, ""C"": 55, ""D"": 10, ""most_likely"": ""C""}"
gpqa_175,0.6595,0.8889,0.2294,True,0.8165,"{""A"": 10, ""B"": 70, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_180,0.7855,0.8571,0.0716,False,0.7427,"{""A"": 10, ""B"": 10, ""C"": 60, ""D"": 20, ""most_likely"": ""C""}"
gpqa_184,0.511,0.7778,0.2668,True,0.7865,"{""A"": 5, ""B"": 10, ""C"": 5, ""D"": 80, ""most_likely"": ""D""}"
gpqa_188,0.6784,0.8889,0.2105,True,0.8316,"{""A"": 10, ""B"": 10, ""C"": 70, ""D"": 10, ""most_likely"": ""C""}"
