question_id,norm_entropy,difficulty,calibration_error,answer_correct,score,raw_response
gpqa_046,0.3088,0.8889,0.5801,True,0.5359,"{""A"": 90, ""B"": 5, ""C"": 3, ""D"": 2, ""most_likely"": ""A""}"
gpqa_049,0.6595,0.875,0.2155,False,0.6276,"{""A"": 10, ""B"": 70, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_052,0.6595,0.875,0.2155,True,0.8276,"{""A"": 10, ""B"": 70, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_053,0.7977,0.875,0.0773,True,0.9382,"{""A"": 10, ""B"": 15, ""C"": 60, ""D"": 15, ""most_likely"": ""C""}"
gpqa_054,0.511,0.7778,0.2668,True,0.7865,"{""A"": 80, ""B"": 10, ""C"": 5, ""D"": 5, ""most_likely"": ""A""}"
gpqa_055,1.0,0.8889,0.1111,False,0.7111,"{""A"": 25, ""B"": 25, ""C"": 25, ""D"": 25, ""most_likely"": ""A""}"
gpqa_057,0.8805,0.8889,0.0084,False,0.7933,"{""A"": 20, ""B"": 20, ""C"": 10, ""D"": 50, ""most_likely"": ""D""}"
gpqa_059,0.6595,0.8889,0.2294,False,0.6165,"{""A"": 10, ""B"": 70, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_061,0.6595,0.7778,0.1183,False,0.7054,"{""A"": 10, ""B"": 15, ""C"": 5, ""D"": 70, ""most_likely"": ""D""}"
gpqa_064,0.7977,0.75,0.0477,False,0.7618,"{""A"": 10, ""B"": 15, ""C"": 60, ""D"": 15, ""most_likely"": ""C""}"
gpqa_065,0.7394,0.7778,0.0384,True,0.9693,"{""A"": 10, ""B"": 15, ""C"": 10, ""D"": 65, ""most_likely"": ""D""}"
gpqa_069,0.7977,0.8889,0.0912,False,0.7271,"{""A"": 10, ""B"": 15, ""C"": 60, ""D"": 15, ""most_likely"": ""C""}"
gpqa_073,0.7977,0.8889,0.0912,True,0.9271,"{""A"": 10, ""B"": 15, ""C"": 60, ""D"": 15, ""most_likely"": ""C""}"
gpqa_074,0.511,0.4444,0.0666,True,0.9467,"{""A"": 80, ""B"": 10, ""C"": 5, ""D"": 5, ""most_likely"": ""A""}"
gpqa_075,0.7394,0.8889,0.1495,False,0.6804,"{""A"": 10, ""B"": 15, ""C"": 10, ""D"": 65, ""most_likely"": ""D""}"
gpqa_076,0.7394,0.8889,0.1495,False,0.6804,"{""A"": 10, ""B"": 15, ""C"": 10, ""D"": 65, ""most_likely"": ""D""}"
gpqa_078,0.7394,0.8889,0.1495,False,0.6804,"{""A"": 10, ""B"": 10, ""C"": 65, ""D"": 15, ""most_likely"": ""C""}"
gpqa_080,0.7977,0.7778,0.0199,True,0.9841,"{""A"": 10, ""B"": 15, ""C"": 60, ""D"": 15, ""most_likely"": ""C""}"
gpqa_082,0.6595,0.875,0.2155,True,0.8276,"{""A"": 10, ""B"": 70, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_083,0.6595,0.8571,0.1976,True,0.8419,"{""A"": 10, ""B"": 70, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_084,0.7977,0.8889,0.0912,False,0.7271,"{""A"": 10, ""B"": 15, ""C"": 60, ""D"": 15, ""most_likely"": ""C""}"
gpqa_087,0.6595,0.625,0.0345,True,0.9724,"{""A"": 10, ""B"": 70, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_088,0.7394,0.8889,0.1495,False,0.6804,"{""A"": 10, ""B"": 65, ""C"": 15, ""D"": 10, ""most_likely"": ""B""}"
gpqa_090,0.7394,0.7778,0.0384,False,0.7693,"{""A"": 10, ""B"": 15, ""C"": 10, ""D"": 65, ""most_likely"": ""D""}"
gpqa_094,0.7977,0.7778,0.0199,False,0.7841,"{""A"": 10, ""B"": 15, ""C"": 60, ""D"": 15, ""most_likely"": ""C""}"
gpqa_097,0.6784,0.8889,0.2105,False,0.6316,"{""A"": 70, ""B"": 10, ""C"": 10, ""D"": 10, ""most_likely"": ""A""}"
gpqa_098,0.7977,0.8889,0.0912,True,0.9271,"{""A"": 60, ""B"": 15, ""C"": 15, ""D"": 10, ""most_likely"": ""A""}"
gpqa_099,0.6595,0.8889,0.2294,False,0.6165,"{""A"": 15, ""B"": 70, ""C"": 10, ""D"": 5, ""most_likely"": ""B""}"
gpqa_100,0.4238,0.7778,0.354,True,0.7168,"{""A"": 85, ""B"": 5, ""C"": 5, ""D"": 5, ""most_likely"": ""A""}"
gpqa_101,0.7977,0.625,0.1727,True,0.8618,"{""A"": 10, ""B"": 15, ""C"": 60, ""D"": 15, ""most_likely"": ""C""}"
gpqa_102,0.7394,0.7778,0.0384,False,0.7693,"{""A"": 10, ""B"": 15, ""C"": 10, ""D"": 65, ""most_likely"": ""D""}"
gpqa_103,0.7394,0.8889,0.1495,False,0.6804,"{""A"": 10, ""B"": 65, ""C"": 15, ""D"": 10, ""most_likely"": ""B""}"
gpqa_104,0.7977,0.7778,0.0199,False,0.7841,"{""A"": 10, ""B"": 15, ""C"": 60, ""D"": 15, ""most_likely"": ""C""}"
gpqa_106,0.6595,0.8889,0.2294,False,0.6165,"{""A"": 15, ""B"": 70, ""C"": 10, ""D"": 5, ""most_likely"": ""B""}"
gpqa_110,0.7977,0.875,0.0773,False,0.7382,"{""A"": 10, ""B"": 15, ""C"": 15, ""D"": 60, ""most_likely"": ""D""}"
gpqa_113,0.7977,0.625,0.1727,True,0.8618,"{""A"": 15, ""B"": 10, ""C"": 60, ""D"": 15, ""most_likely"": ""C""}"
gpqa_114,0.6595,0.8889,0.2294,True,0.8165,"{""A"": 10, ""B"": 70, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_116,0.7977,0.7778,0.0199,True,0.9841,"{""A"": 60, ""B"": 15, ""C"": 10, ""D"": 15, ""most_likely"": ""A""}"
gpqa_117,0.6595,0.8889,0.2294,True,0.8165,"{""A"": 10, ""B"": 70, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_118,0.6784,0.8889,0.2105,True,0.8316,"{""A"": 70, ""B"": 10, ""C"": 10, ""D"": 10, ""most_likely"": ""A""}"
gpqa_119,0.6595,0.7778,0.1183,False,0.7054,"{""A"": 10, ""B"": 70, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_125,0.7977,0.875,0.0773,False,0.7382,"{""A"": 10, ""B"": 15, ""C"": 60, ""D"": 15, ""most_likely"": ""C""}"
gpqa_127,0.7394,0.7778,0.0384,False,0.7693,"{""A"": 10, ""B"": 15, ""C"": 10, ""D"": 65, ""most_likely"": ""D""}"
gpqa_129,0.7452,0.7778,0.0326,False,0.7739,"{""A"": 10, ""B"": 60, ""C"": 25, ""D"": 5, ""most_likely"": ""B""}"
gpqa_131,0.7977,0.8889,0.0912,False,0.7271,"{""A"": 60, ""B"": 15, ""C"": 10, ""D"": 15, ""most_likely"": ""A""}"
gpqa_134,0.7394,0.8889,0.1495,True,0.8804,"{""A"": 10, ""B"": 10, ""C"": 65, ""D"": 15, ""most_likely"": ""C""}"
gpqa_135,0.6784,0.875,0.1966,True,0.8427,"{""A"": 10, ""B"": 10, ""C"": 10, ""D"": 70, ""most_likely"": ""D""}"
gpqa_137,0.511,0.8889,0.3779,True,0.6977,"{""A"": 80, ""B"": 5, ""C"": 5, ""D"": 10, ""most_likely"": ""A""}"
gpqa_146,0.7977,0.875,0.0773,False,0.7382,"{""A"": 10, ""B"": 15, ""C"": 60, ""D"": 15, ""most_likely"": ""C""}"
gpqa_148,0.6784,0.8889,0.2105,False,0.6316,"{""A"": 10, ""B"": 70, ""C"": 10, ""D"": 10, ""most_likely"": ""B""}"
gpqa_149,0.7977,0.8889,0.0912,False,0.7271,"{""A"": 60, ""B"": 10, ""C"": 15, ""D"": 15, ""most_likely"": ""A""}"
gpqa_156,0.7394,0.875,0.1356,True,0.8916,"{""A"": 10, ""B"": 15, ""C"": 10, ""D"": 65, ""most_likely"": ""D""}"
gpqa_157,0.6784,0.7778,0.0994,True,0.9205,"{""A"": 10, ""B"": 10, ""C"": 10, ""D"": 70, ""most_likely"": ""D""}"
gpqa_164,0.0,0.6667,0.6667,False,0.2666,"{""A"": 100, ""B"": 0, ""C"": 0, ""D"": 0, ""most_likely"": ""A""}"
gpqa_165,0.6784,0.8889,0.2105,True,0.8316,"{""A"": 10, ""B"": 10, ""C"": 10, ""D"": 70, ""most_likely"": ""D""}"
gpqa_168,0.7855,0.75,0.0355,False,0.7716,"{""A"": 60, ""B"": 10, ""C"": 20, ""D"": 10, ""most_likely"": ""A""}"
gpqa_169,0.6595,0.875,0.2155,True,0.8276,"{""A"": 10, ""B"": 5, ""C"": 70, ""D"": 15, ""most_likely"": ""C""}"
gpqa_170,0.7394,0.7778,0.0384,False,0.7693,"{""A"": 10, ""B"": 15, ""C"": 10, ""D"": 65, ""most_likely"": ""D""}"
gpqa_173,0.7977,0.8889,0.0912,False,0.7271,"{""A"": 15, ""B"": 10, ""C"": 60, ""D"": 15, ""most_likely"": ""C""}"
gpqa_175,0.6595,0.8889,0.2294,True,0.8165,"{""A"": 10, ""B"": 70, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}"
gpqa_180,0.6784,0.8571,0.1787,False,0.657,"{""A"": 10, ""B"": 10, ""C"": 70, ""D"": 10, ""most_likely"": ""C""}"
gpqa_184,0.6784,0.7778,0.0994,True,0.9205,"{""A"": 10, ""B"": 10, ""C"": 10, ""D"": 70, ""most_likely"": ""D""}"
gpqa_188,0.7977,0.8889,0.0912,True,0.9271,"{""A"": 15, ""B"": 15, ""C"": 60, ""D"": 10, ""most_likely"": ""C""}"
