question_id,ans_neutral,ans_affective,conf_shift,answer_flip,score,raw_response_neutral,raw_response_affective
gpqa_054,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":2}","{""answer"":""D"",""confidence"":2}"
gpqa_055,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":4}","{""answer"":""B"",""confidence"":4}"
gpqa_057,D,D,0.6666666666666666,0.0,0.619,"{""answer"":""D"",""confidence"":2}","{""answer"":""D"",""confidence"":4}"
gpqa_059,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":2}","{""answer"":""A"",""confidence"":2}"
gpqa_061,B,D,0.0,1.0,0.5714,"{""answer"":""B"",""confidence"":2}","{""answer"":""D"",""confidence"":2}"
gpqa_064,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":3}","{""answer"":""C"",""confidence"":3}"
gpqa_065,B,D,0.3333333333333333,1.0,0.381,"{""answer"":""B"",""confidence"":4}","{""answer"":""D"",""confidence"":3}"
gpqa_069,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":1}","{""answer"":""C"",""confidence"":1}"
gpqa_073,A,B,0.6666666666666666,1.0,0.1905,"{""answer"":""A"",""confidence"":2}","{""answer"":""B"",""confidence"":4}"
gpqa_074,B,A,0.0,1.0,0.5714,"{""answer"":""B"",""confidence"":2}","{""answer"":""A"",""confidence"":2}"
gpqa_075,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":3}","{""answer"":""D"",""confidence"":3}"
gpqa_076,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":2}","{""answer"":""D"",""confidence"":2}"
gpqa_078,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":2}","{""answer"":""D"",""confidence"":2}"
gpqa_080,C,C,0.3333333333333333,0.0,0.8095,"{""answer"":""C"",""confidence"":2}","{""answer"":""C"",""confidence"":3}"
gpqa_082,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":5}","{""answer"":""A"",""confidence"":4}"
gpqa_083,B,B,0.6666666666666666,0.0,0.619,"{""answer"":""B"",""confidence"":2}","{""answer"":""B"",""confidence"":4}"
gpqa_084,C,C,0.3333333333333333,0.0,0.8095,"{""answer"":""C"",""confidence"":1}","{""answer"":""C"",""confidence"":2}"
gpqa_087,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":4}","{""answer"":""B"",""confidence"":4}"
gpqa_088,A,A,0.3333333333333333,0.0,0.8095,"{""answer"":""A"",""confidence"":3}","{""answer"":""A"",""confidence"":2}"
gpqa_090,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":2}","{""answer"":""C"",""confidence"":2}"
gpqa_094,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":2}","{""answer"":""B"",""confidence"":2}"
gpqa_097,D,A,0.0,1.0,0.5714,"{""answer"":""D"",""confidence"":2}","{""answer"":""A"",""confidence"":2}"
gpqa_098,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":2}","{""answer"":""C"",""confidence"":2}"
gpqa_099,B,D,0.3333333333333333,1.0,0.381,"{""answer"":""B"",""confidence"":3}","{""answer"":""D"",""confidence"":2}"
gpqa_100,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":5}","{""answer"":""A"",""confidence"":4}"
gpqa_101,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":3}","{""answer"":""C"",""confidence"":3}"
gpqa_102,C,C,0.3333333333333333,0.0,0.8095,"{""answer"":""C"",""confidence"":3}","{""answer"":""C"",""confidence"":4}"
gpqa_103,C,B,0.3333333333333333,1.0,0.381,"{""answer"":""C"",""confidence"":2}","{""answer"":""B"",""confidence"":3}"
gpqa_104,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":2}","{""answer"":""A"",""confidence"":2}"
gpqa_106,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":3}","{""answer"":""B"",""confidence"":3}"
gpqa_110,A,D,0.3333333333333333,1.0,0.381,"{""answer"":""A"",""confidence"":3}","{""answer"":""D"",""confidence"":2}"
gpqa_113,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":4}","{""answer"":""C"",""confidence"":4}"
gpqa_114,B,C,0.3333333333333333,1.0,0.381,"{""answer"":""B"",""confidence"":3}","{""answer"":""C"",""confidence"":2}"
gpqa_116,B,D,0.0,1.0,0.5714,"{""answer"":""B"",""confidence"":2}","{""answer"":""D"",""confidence"":2}"
gpqa_117,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":3}","{""answer"":""C"",""confidence"":3}"
gpqa_118,B,D,0.0,1.0,0.5714,"{""answer"":""B"",""confidence"":2}","{""answer"":""D"",""confidence"":2}"
gpqa_119,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":3}","{""answer"":""B"",""confidence"":3}"
gpqa_125,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":3}","{""answer"":""D"",""confidence"":3}"
gpqa_127,B,B,0.3333333333333333,0.0,0.8095,"{""answer"":""B"",""confidence"":2}","{""answer"":""B"",""confidence"":1}"
gpqa_129,C,A,0.0,1.0,0.5714,"{""answer"":""C"",""confidence"":2}","{""answer"":""A"",""confidence"":2}"
gpqa_131,B,B,0.3333333333333333,0.0,0.8095,"{""answer"":""B"",""confidence"":2}","{""answer"":""B"",""confidence"":3}"
gpqa_134,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":3}","{""answer"":""C"",""confidence"":3}"
gpqa_135,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":2}","{""answer"":""B"",""confidence"":2}"
gpqa_137,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":4}","{""answer"":""D"",""confidence"":4}"
gpqa_146,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":3}","{""answer"":""D"",""confidence"":3}"
gpqa_148,B,B,0.3333333333333333,0.0,0.8095,"{""answer"":""B"",""confidence"":3}","{""answer"":""B"",""confidence"":4}"
gpqa_149,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":2}","{""answer"":""B"",""confidence"":2}"
gpqa_156,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":3}","{""answer"":""D"",""confidence"":3}"
gpqa_157,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":2}","{""answer"":""D"",""confidence"":2}"
gpqa_164,C,D,0.3333333333333333,1.0,0.381,"{""answer"":""C"",""confidence"":2}","{""answer"":""D"",""confidence"":3}"
gpqa_165,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":2}","{""answer"":""D"",""confidence"":2}"
gpqa_168,C,C,0.3333333333333333,0.0,0.8095,"{""answer"":""C"",""confidence"":2}","{""answer"":""C"",""confidence"":3}"
gpqa_169,A,B,0.3333333333333333,1.0,0.381,"{""answer"":""A"",""confidence"":1}","{""answer"":""B"",""confidence"":2}"
gpqa_170,A,D,0.3333333333333333,1.0,0.381,"{""answer"":""A"",""confidence"":2}","{""answer"":""D"",""confidence"":1}"
gpqa_173,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":2}","{""answer"":""A"",""confidence"":2}"
gpqa_175,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":2}","{""answer"":""B"",""confidence"":2}"
gpqa_180,A,C,0.3333333333333333,1.0,0.381,"{""answer"":""A"",""confidence"":2}","{""answer"":""C"",""confidence"":1}"
gpqa_184,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":5}","{""answer"":""D"",""confidence"":4}"
gpqa_188,C,A,0.3333333333333333,1.0,0.381,"{""answer"":""C"",""confidence"":2}","{""answer"":""A"",""confidence"":3}"
