question_id,norm_entropy,difficulty,calibration_error,answer_correct,score,raw_response
gpqa_074,0.5959,0.4444,0.1515,False,0.6788,"{""A"":10,""B"":5,""C"":10,""D"":75,""most_likely"":""D""}"
gpqa_075,0.6284,0.8889,0.2605,False,0.5916,"{""A"":5,""B"":5,""C"":70,""D"":20,""most_likely"":""C""}"
gpqa_076,0.9417,0.8889,0.0528,True,0.9578,"{""A"":25,""B"":35,""C"":10,""D"":30,""most_likely"":""B""}"
gpqa_078,0.7394,0.8889,0.1495,False,0.6804,"{""A"":15,""B"":65,""C"":10,""D"":10,""most_likely"":""B""}"
gpqa_080,0.511,0.7778,0.2668,True,0.7865,"{""A"":5,""B"":5,""C"":80,""D"":10,""most_likely"":""C""}"
gpqa_082,0.7452,0.875,0.1298,False,0.6962,"{""A"":5,""B"":10,""C"":60,""D"":25,""most_likely"":""C""}"
gpqa_083,0.7892,0.8571,0.0679,True,0.9457,"{""A"":35,""B"":50,""C"":5,""D"":10,""most_likely"":""B""}"
gpqa_084,0.7452,0.8889,0.1437,False,0.6851,"{""A"":5,""B"":10,""C"":60,""D"":25,""most_likely"":""C""}"
gpqa_087,0.577,0.625,0.048,True,0.9616,"{""A"":5,""B"":75,""C"":5,""D"":15,""most_likely"":""B""}"
gpqa_088,0.6595,0.8889,0.2294,False,0.6165,"{""A"":15,""B"":70,""C"":10,""D"":5,""most_likely"":""B""}"
gpqa_090,0.6595,0.7778,0.1183,False,0.7054,"{""A"":5,""B"":10,""C"":70,""D"":15,""most_likely"":""C""}"
gpqa_094,0.6595,0.7778,0.1183,True,0.9054,"{""A"":15,""B"":70,""C"":5,""D"":10,""most_likely"":""B""}"
gpqa_097,0.6595,0.8889,0.2294,True,0.8165,"{""A"":5,""B"":70,""C"":15,""D"":10,""most_likely"":""B""}"
gpqa_098,0.6595,0.8889,0.2294,False,0.6165,"{""A"":15,""B"":70,""C"":5,""D"":10,""most_likely"":""B""}"
gpqa_099,0.6784,0.8889,0.2105,True,0.8316,"{""A"":10,""B"":10,""C"":70,""D"":10,""most_likely"":""C""}"
gpqa_100,0.7666,0.7778,0.0112,False,0.791,"{""A"":20,""B"":15,""C"":60,""D"":5,""most_likely"":""C""}"
gpqa_101,0.5959,0.625,0.0291,False,0.7767,"{""A"":75,""B"":10,""C"":5,""D"":10,""most_likely"":""A""}"
gpqa_102,0.6284,0.7778,0.1494,True,0.8805,"{""A"":20,""B"":5,""C"":70,""D"":5,""most_likely"":""C""}"
gpqa_103,0.5959,0.8889,0.293,False,0.5656,"{""A"":10,""B"":75,""C"":10,""D"":5,""most_likely"":""B""}"
gpqa_104,0.8005,0.7778,0.0227,False,0.7818,"{""A"":55,""B"":25,""C"":5,""D"":15,""most_likely"":""A""}"
gpqa_106,0.6284,0.8889,0.2605,True,0.7916,"{""A"":70,""B"":20,""C"":5,""D"":5,""most_likely"":""A""}"
gpqa_110,0.511,0.875,0.364,True,0.7088,"{""A"":80,""B"":5,""C"":10,""D"":5,""most_likely"":""A""}"
gpqa_113,0.2845,0.625,0.3405,True,0.7276,"{""A"":5,""B"":5,""C"":90,""D"":0,""most_likely"":""C""}"
gpqa_114,0.511,0.8889,0.3779,True,0.6977,"{""A"":5,""B"":80,""C"":10,""D"":5,""most_likely"":""B""}"
gpqa_116,0.511,0.7778,0.2668,False,0.5865,"{""A"":10,""B"":80,""C"":5,""D"":5,""most_likely"":""B""}"
gpqa_117,0.8805,0.8889,0.0084,False,0.7933,"{""A"":10,""B"":20,""C"":50,""D"":20,""most_likely"":""C""}"
gpqa_118,0.6595,0.8889,0.2294,False,0.6165,"{""A"":15,""B"":10,""C"":5,""D"":70,""most_likely"":""D""}"
gpqa_119,0.511,0.7778,0.2668,False,0.5865,"{""A"":5,""B"":10,""C"":5,""D"":80,""most_likely"":""D""}"
gpqa_125,0.9519,0.875,0.0769,False,0.7385,"{""A"":20,""B"":25,""C"":40,""D"":15,""most_likely"":""C""}"
gpqa_127,0.6595,0.7778,0.1183,False,0.7054,"{""A"":5,""B"":15,""C"":70,""D"":10,""most_likely"":""C""}"
gpqa_129,0.511,0.7778,0.2668,False,0.5865,"{""A"":10,""B"":80,""C"":5,""D"":5,""most_likely"":""B""}"
gpqa_131,0.511,0.8889,0.3779,False,0.4977,"{""A"":5,""B"":80,""C"":10,""D"":5,""most_likely"":""B""}"
gpqa_134,0.8911,0.8889,0.0022,True,0.9982,"{""A"":30,""B"":10,""C"":45,""D"":15,""most_likely"":""C""}"
gpqa_135,0.4238,0.875,0.4512,False,0.439,"{""A"":5,""B"":85,""C"":5,""D"":5,""most_likely"":""B""}"
gpqa_137,0.5381,0.8889,0.3508,False,0.5194,"{""A"":25,""B"":5,""C"":0,""D"":70,""most_likely"":""D""}"
gpqa_146,0.6595,0.875,0.2155,False,0.6276,"{""A"":10,""B"":70,""C"":15,""D"":5,""most_likely"":""B""}"
gpqa_148,0.511,0.8889,0.3779,True,0.6977,"{""A"":5,""B"":5,""C"":10,""D"":80,""most_likely"":""D""}"
gpqa_149,0.5959,0.8889,0.293,True,0.7656,"{""A"":10,""B"":10,""C"":5,""D"":75,""most_likely"":""D""}"
gpqa_156,0.6595,0.875,0.2155,True,0.8276,"{""A"":5,""B"":10,""C"":15,""D"":70,""most_likely"":""D""}"
gpqa_157,0.7452,0.7778,0.0326,False,0.7739,"{""A"":25,""B"":10,""C"":60,""D"":5,""most_likely"":""C""}"
gpqa_164,0.4238,0.6667,0.2429,True,0.8057,"{""A"":5,""B"":5,""C"":5,""D"":85,""most_likely"":""D""}"
gpqa_165,0.7855,0.8889,0.1034,True,0.9173,"{""A"":10,""B"":10,""C"":20,""D"":60,""most_likely"":""D""}"
gpqa_168,0.6284,0.75,0.1216,True,0.9027,"{""A"":20,""B"":5,""C"":70,""D"":5,""most_likely"":""C""}"
gpqa_169,0.5959,0.875,0.2791,True,0.7767,"{""A"":5,""B"":10,""C"":75,""D"":10,""most_likely"":""C""}"
gpqa_170,0.6595,0.7778,0.1183,False,0.7054,"{""A"":10,""B"":70,""C"":15,""D"":5,""most_likely"":""B""}"
gpqa_173,0.7394,0.8889,0.1495,False,0.6804,"{""A"":10,""B"":65,""C"":10,""D"":15,""most_likely"":""B""}"
gpqa_175,0.8714,0.8889,0.0175,False,0.786,"{""A"":25,""B"":10,""C"":15,""D"":50,""most_likely"":""D""}"
gpqa_180,0.7452,0.8571,0.1119,False,0.7105,"{""A"":60,""B"":25,""C"":5,""D"":10,""most_likely"":""A""}"
gpqa_184,0.1775,0.7778,0.6003,False,0.3197,"{""A"":95,""B"":3,""C"":1,""D"":1,""most_likely"":""A""}"
gpqa_188,0.5959,0.8889,0.293,True,0.7656,"{""A"":5,""B"":10,""C"":75,""D"":10,""most_likely"":""C""}"
