question_id,initial_answer,final_answer,revised,initial_correct,final_correct,score,raw_response_initial,raw_response_revision
gpqa_100,A,A,False,True,True,0.65,"{""answer"":""A"",""confidence"":0.86}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_101,B,B,False,False,False,0.1,"{""answer"":""B"",""confidence"":0.64}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_102,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.86}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_103,C,C,False,True,True,0.65,"{""answer"":""C"",""confidence"":0.89}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_104,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.69}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_106,B,B,False,False,False,0.1,"{""answer"":""B"",""confidence"":0.84}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_110,B,B,False,False,False,0.1,"{""answer"":""B"",""confidence"":0.7}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_113,A,A,False,False,False,0.1,"{""answer"":""A"",""confidence"":0.96}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_114,A,A,False,False,False,0.1,"{""answer"":""A"",""confidence"":0.91}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_116,A,A,False,True,True,0.65,"{""answer"":""A"",""confidence"":0.97}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_117,B,B,False,True,True,0.65,"{""answer"":""B"",""confidence"":0.82}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_118,B,A,True,False,True,1.0,"{""answer"":""B"",""confidence"":0.31}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":0.29}"
gpqa_119,A,A,False,True,True,0.65,"{""answer"":""A"",""confidence"":0.98}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_125,B,B,False,True,True,0.65,"{""answer"":""B"",""confidence"":0.76}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_127,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.88}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_129,C,C,False,False,False,0.1,"{""answer"":""C"",""confidence"":0.95}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_131,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.85}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_134,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.97}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_135,D,D,False,True,True,0.65,"{""answer"":""D"",""confidence"":0.98}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_137,A,A,False,True,True,0.65,"{""answer"":""A"",""confidence"":0.93}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_146,C,C,False,False,False,0.1,"{""answer"":""C"",""confidence"":0.88}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_148,D,D,False,True,True,0.65,"{""answer"":""D"",""confidence"":0.97}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_149,A,A,False,False,False,0.1,"{""answer"":""A"",""confidence"":0.79}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_156,D,D,False,True,True,0.65,"{""answer"":""D"",""confidence"":0.98}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_157,D,A,True,True,False,0.0,"{""answer"":""D"",""confidence"":0.63}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":0.4}"
gpqa_164,C,C,False,False,False,0.1,"{""answer"":""C"",""confidence"":0.46}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_165,D,D,False,True,True,0.65,"{""answer"":""D"",""confidence"":0.83}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_168,C,C,False,True,True,0.65,"{""answer"":""C"",""confidence"":0.87}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_169,A,A,False,False,False,0.1,"{""answer"":""A"",""confidence"":0.95}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_170,D,A,True,False,True,1.0,"{""answer"":""D"",""confidence"":0.45}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":0.31}"
gpqa_173,B,B,False,False,False,0.1,"{""answer"":""B"",""confidence"":0.87}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_175,B,B,False,True,True,0.65,"{""answer"":""B"",""confidence"":0.95}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_180,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.77}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_184,D,D,False,True,True,0.65,"{""answer"":""D"",""confidence"":0.99}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_188,C,C,False,True,True,0.65,"{""answer"":""C"",""confidence"":0.86}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
