question_id,ans_neutral,ans_affective,conf_shift,answer_flip,score,raw_response_neutral,raw_response_affective
gpqa_097,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 5}","{""answer"": ""A"", ""confidence"": 5}"
gpqa_098,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 5}","{""answer"": ""C"", ""confidence"": 5}"
gpqa_099,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 5}","{""answer"": ""C"", ""confidence"": 5}"
gpqa_100,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 5}","{""answer"": ""A"", ""confidence"": 5}"
gpqa_101,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 5}","{""answer"": ""B"", ""confidence"": 5}"
gpqa_102,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 5}","{""answer"": ""B"", ""confidence"": 5}"
gpqa_103,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 5}","{""answer"": ""B"", ""confidence"": 5}"
gpqa_104,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""answer"": ""D"", ""confidence"": 5}"
gpqa_106,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 5}","{""answer"": ""B"", ""confidence"": 5}"
gpqa_110,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 5}","{""answer"": ""B"", ""confidence"": 5}"
gpqa_113,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 5}","{""answer"": ""A"", ""confidence"": 5}"
gpqa_114,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 5}","{""answer"": ""B"", ""confidence"": 5}"
gpqa_116,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 5}","{""answer"": ""A"", ""confidence"": 5}"
gpqa_117,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 5}","{""answer"": ""B"", ""confidence"": 5}"
gpqa_118,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 5}","{""answer"": ""A"", ""confidence"": 5}"
gpqa_119,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 5}","{""answer"": ""A"", ""confidence"": 5}"
gpqa_125,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""answer"": ""D"", ""confidence"": 5}"
gpqa_127,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""answer"": ""D"", ""confidence"": 5}"
gpqa_129,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 5}","{""answer"": ""A"", ""confidence"": 5}"
gpqa_131,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""answer"": ""D"", ""confidence"": 5}"
gpqa_134,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 5}","{""answer"": ""C"", ""confidence"": 5}"
gpqa_135,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""answer"": ""D"", ""confidence"": 5}"
gpqa_137,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""answer"": ""D"", ""confidence"": 5}"
gpqa_146,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 5}","{""answer"": ""B"", ""confidence"": 5}"
gpqa_148,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""answer"": ""D"", ""confidence"": 5}"
gpqa_149,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""answer"": ""D"", ""confidence"": 5}"
gpqa_156,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""answer"": ""D"", ""confidence"": 5}"
gpqa_157,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 5}","{""answer"": ""A"", ""confidence"": 5}"
gpqa_164,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 5}","{""answer"": ""C"", ""confidence"": 5}"
gpqa_165,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""answer"": ""D"", ""confidence"": 5}"
gpqa_168,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 5}","{""answer"": ""A"", ""confidence"": 5}"
gpqa_169,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 5}","{""answer"": ""A"", ""confidence"": 5}"
gpqa_170,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 5}","{""answer"": ""A"", ""confidence"": 5}"
gpqa_173,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""answer"": ""D"", ""confidence"": 5}"
gpqa_175,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 5}","{""answer"": ""B"", ""confidence"": 5}"
gpqa_180,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 5}","{""answer"": ""C"", ""confidence"": 5}"
gpqa_184,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""answer"": ""D"", ""confidence"": 5}"
gpqa_188,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 5}","{""answer"": ""C"", ""confidence"": 5}"
