question_id,norm_entropy,difficulty,calibration_error,answer_correct,score,raw_response
gpqa_057,0.6284,0.8889,0.2605,True,0.7916,"{""A"":5,""B"":5,""C"":70,""D"":20,""most_likely"":""C""}"
gpqa_059,0.511,0.8889,0.3779,False,0.4977,"{""A"":80,""B"":10,""C"":5,""D"":5}"
gpqa_061,0.6595,0.7778,0.1183,False,0.7054,"{""A"":15,""B"":10,""C"":70,""D"":5,""most_likely"":""C""}"
gpqa_064,0.6784,0.75,0.0716,True,0.9427,"{""A"":70,""B"":10,""C"":10,""D"":10,""most_likely"":""A""}"
gpqa_065,0.6284,0.7778,0.1494,True,0.8805,"{""A"":5,""B"":20,""C"":5,""D"":70,""most_likely"":""D""}"
gpqa_069,0.9232,0.8889,0.0343,True,0.9725,"{""A"":10,""B"":20,""C"":30,""D"":40,""most_likely"":""D""}"
gpqa_073,0.2845,0.8889,0.6044,False,0.3165,"{""A"":5,""B"":5,""C"":90,""D"":0}"
gpqa_074,0.511,0.4444,0.0666,False,0.7467,"{""A"":10,""B"":5,""C"":5,""D"":80,""most_likely"":""D""}"
gpqa_075,0.511,0.8889,0.3779,False,0.4977,"[
  {
    ""question"": ""GADD45G construct"",
    ""A"": 80,
    ""B"": 5,
    ""C"": 5,
    ""D"": 10,
    ""most_likely"": ""A""
  },
  {
    ""question"": ""iPSC TUNEL imaging"",
    ""A"": 5,
    ""B"": 5,
    ""C"": 10,
    ""D"": 80,
    ""most_likely"": ""D""
  }
]"
gpqa_076,0.5959,0.8889,0.293,False,0.5656,"{""A"":75,""B"":10,""C"":10,""D"":5,""most_likely"":""A""}"
gpqa_078,0.8407,0.8889,0.0482,False,0.7615,"{""A"":20,""B"":10,""C"":55,""D"":15,""most_likely"":""C""}"
gpqa_080,0.6595,0.7778,0.1183,False,0.7054,"{""A"":70,""B"":15,""C"":10,""D"":5,""most_likely"":""A""}"
gpqa_082,0.6595,0.875,0.2155,True,0.8276,"{""A"":10,""B"":70,""C"":15,""D"":5,""most_likely"":""B""}"
gpqa_083,0.6284,0.8571,0.2287,False,0.617,"{""A"":20,""B"":70,""C"":5,""D"":5}"
gpqa_084,0.6595,0.8889,0.2294,True,0.8165,"{""A"":70,""B"":15,""C"":10,""D"":5,""most_likely"":""A""}"
gpqa_087,0.2573,0.625,0.3677,True,0.7059,"{""A"":4,""B"":92,""C"":3,""D"":1,""most_likely"":""B""}"
gpqa_088,0.6784,0.8889,0.2105,False,0.6316,"{""A"":10,""B"":70,""C"":10,""D"":10,""most_likely"":""B""}"
gpqa_090,0.6784,0.7778,0.0994,False,0.7205,"{""A"":10,""B"":10,""C"":10,""D"":70,""most_likely"":""D""}"
gpqa_094,,,,,0.0,
gpqa_097,0.511,0.8889,0.3779,False,0.4977,"{""A"":80,""B"":5,""C"":10,""D"":5}"
gpqa_098,0.511,0.8889,0.3779,False,0.4977,"{""A"":5,""B"":5,""C"":80,""D"":10}"
gpqa_099,0.3088,0.8889,0.5801,False,0.3359,"{""A"":5,""B"":90,""C"":3,""D"":2,""most_likely"":""B""}"
gpqa_100,0.6595,0.7778,0.1183,False,0.7054,"{""A"":70,""B"":15,""C"":10,""D"":5}"
gpqa_101,0.511,0.625,0.114,False,0.7088,"{""A"":10,""B"":5,""C"":80,""D"":5}"
gpqa_102,0.5959,0.7778,0.1819,False,0.6545,"{""A"":75,""B"":5,""C"":10,""D"":10,""most_likely"":""A""}"
gpqa_103,0.9232,0.8889,0.0343,True,0.9725,"{""A"":40,""B"":20,""C"":30,""D"":10,""most_likely"":""C""}"
gpqa_104,0.511,0.7778,0.2668,True,0.7865,"{""A"":5,""B"":80,""C"":10,""D"":5,""most_likely"":""B""}"
gpqa_106,0.7666,0.8889,0.1223,False,0.7022,"{""A"":20,""B"":60,""C"":15,""D"":5,""most_likely"":""B""}"
gpqa_110,0.511,0.875,0.364,True,0.7088,"{""A"":80,""B"":10,""C"":5,""D"":5,""most_likely"":""A""}"
gpqa_113,0.5959,0.625,0.0291,False,0.7767,"{""A"":75,""B"":5,""C"":10,""D"":10}"
gpqa_114,0.511,0.8889,0.3779,True,0.6977,"{""A"":5,""B"":80,""C"":10,""D"":5,""most_likely"":""B""}"
gpqa_116,0.7855,0.7778,0.0077,True,0.9939,"{""A"":60,""B"":20,""C"":10,""D"":10,""most_likely"":""A""}"
gpqa_117,0.4238,0.8889,0.4651,False,0.4279,"{""A"":85,""B"":5,""C"":5,""D"":5}"
gpqa_118,0.7666,0.8889,0.1223,True,0.9022,"{""A"":30,""B"":10,""C"":50,""D"":10}{""A"":60,""B"":15,""C"":5,""D"":20,""most_likely"":""A""}"
gpqa_119,0.511,0.7778,0.2668,True,0.7865,"{""A"":80,""B"":10,""C"":5,""D"":5,""most_likely"":""A""}"
gpqa_125,0.511,0.875,0.364,True,0.7088,"{""A"":10,""B"":80,""C"":5,""D"":5,""most_likely"":""B""}"
gpqa_127,0.6784,0.7778,0.0994,False,0.7205,"{""A"":10,""B"":10,""C"":10,""D"":70,""most_likely"":""D""}"
gpqa_129,0.6595,0.7778,0.1183,True,0.9054,"{""A"":70,""B"":15,""C"":10,""D"":5,""most_likely"":""A""}"
gpqa_131,0.577,0.8889,0.3119,False,0.5505,"{""A"":65,""B"":10,""C"":10,""D"":15,""most_likely"":""A""}{""A"":15,""B"":5,""C"":5,""D"":75,""most_likely"":""D""}"
gpqa_134,0.2845,0.8889,0.6044,True,0.5165,"{""A"":5,""B"":5,""C"":90,""D"":0,""most_likely"":""C""}"
gpqa_135,0.511,0.875,0.364,True,0.7088,"{""A"":5,""B"":10,""C"":5,""D"":80,""most_likely"":""D""}"
gpqa_137,0.6784,0.8889,0.2105,True,0.8316,"{""A"":70,""B"":10,""C"":10,""D"":10,""most_likely"":""A""}"
gpqa_146,0.6595,0.875,0.2155,True,0.8276,"{""A"":70,""B"":15,""C"":10,""D"":5,""most_likely"":""A""}"
gpqa_148,0.511,0.8889,0.3779,True,0.6977,"{""A"":5,""B"":10,""C"":5,""D"":80,""most_likely"":""D""}"
gpqa_149,0.6784,0.8889,0.2105,False,0.6316,"{""A"":70,""B"":10,""C"":10,""D"":10,""most_likely"":""A""}"
gpqa_156,0.5959,0.875,0.2791,True,0.7767,"{""A"":5,""B"":10,""C"":10,""D"":75,""most_likely"":""D""}"
gpqa_157,0.4238,0.7778,0.354,True,0.7168,"{""A"":5,""B"":5,""C"":5,""D"":85,""most_likely"":""D""}"
gpqa_164,0.511,0.6667,0.1557,False,0.6754,"{""A"":80,""B"":10,""C"":5,""D"":5,""most_likely"":""A""}"
gpqa_165,0.511,0.8889,0.3779,True,0.6977,"{""A"":5,""B"":5,""C"":10,""D"":80,""most_likely"":""D""}"
gpqa_168,0.6681,0.75,0.0819,True,0.9345,"{""A"":65,""B"":5,""C"":25,""D"":5,""most_likely"":""C""}"
gpqa_169,0.2845,0.875,0.5905,False,0.3276,"{""A"":5,""B"":5,""C"":90,""D"":0}"
gpqa_170,0.4238,0.7778,0.354,False,0.5168,"{""A"":5,""B"":5,""C"":5,""D"":85,""most_likely"":""D""}"
gpqa_173,0.6595,0.8889,0.2294,False,0.6165,"{""A"":15,""B"":5,""C"":70,""D"":10,""most_likely"":""C""}"
gpqa_175,0.3088,0.8889,0.5801,True,0.5359,"{""A"":5,""B"":90,""C"":3,""D"":2,""most_likely"":""B""}"
gpqa_180,0.511,0.8571,0.3461,True,0.7231,"{""A"":5,""B"":80,""C"":5,""D"":10,""most_likely"":""B""}"
gpqa_184,0.3088,0.7778,0.469,False,0.4248,"{""A"":5,""B"":90,""C"":3,""D"":2,""most_likely"":""B""}"
gpqa_188,0.4238,0.8889,0.4651,True,0.6279,"{""A"":5,""B"":10,""C"":5,""D"":80,""most_likely"":""D""}{""A"":5,""B"":5,""C"":85,""D"":5,""most_likely"":""C""}"
