question_id,choice,answer,confidence,correct,difficulty,score,raw_response
gpqa_083,ANSWER,A,4,B,0.8571,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_084,ANSWER,A,4,A,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_087,ANSWER,B,4,B,0.625,1.0,"{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 4}
"
gpqa_088,ANSWER,A,4,A,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_090,ANSWER,A,4,A,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_094,ANSWER,A,4,B,0.7778,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_097,ANSWER,A,4,B,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_098,ANSWER,A,4,A,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_099,ANSWER,A,4,C,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_100,ANSWER,A,4,A,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_101,ANSWER,A,4,C,0.625,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_102,ANSWER,A,4,C,0.7778,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_103,ANSWER,B,4,C,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 4}
"
gpqa_104,ANSWER,A,4,B,0.7778,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_106,ANSWER,A,4,A,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_110,ANSWER,A,4,A,0.875,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_113,ANSWER,A,4,C,0.625,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_114,ANSWER,A,4,B,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_116,ANSWER,A,4,A,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_117,ANSWER,A,4,B,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_118,ANSWER,A,4,A,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_119,ANSWER,A,4,A,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_125,ANSWER,A,4,B,0.875,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_127,ANSWER,A,4,A,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_129,ANSWER,A,4,A,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_131,ANSWER,A,4,C,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_134,ANSWER,A,4,C,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_135,ANSWER,A,4,D,0.875,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_137,ANSWER,A,4,A,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_146,ANSWER,A,4,A,0.875,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_148,ANSWER,A,4,D,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_149,ANSWER,A,4,D,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_156,ANSWER,B,4,D,0.875,0.0,"{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 4}
"
gpqa_157,ANSWER,A,4,D,0.7778,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_164,ANSWER,A,4,D,0.6667,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_165,ANSWER,A,3,D,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}
"
gpqa_168,ANSWER,A,4,C,0.75,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_169,ANSWER,A,4,C,0.875,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_170,ANSWER,A,4,A,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_173,ANSWER,A,4,A,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_175,ANSWER,A,4,B,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_180,ANSWER,A,4,B,0.8571,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_184,ANSWER,A,4,D,0.7778,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
gpqa_188,ANSWER,A,4,C,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
"
