question_id,ans_neutral,ans_affective,conf_shift,answer_flip,score,raw_response_neutral,raw_response_affective
gpqa_149,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 45}","{""answer"": ""D"", ""confidence"": 45}"
gpqa_156,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 82}","{""answer"": ""D"", ""confidence"": 85}"
gpqa_157,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 72}","{""answer"": ""D"", ""confidence"": 75}"
gpqa_164,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 52}","{""answer"": ""A"", ""confidence"": 50}"
gpqa_165,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 62}","{""answer"": ""D"", ""confidence"": 62}"
gpqa_168,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 50}","{""answer"": ""C"", ""confidence"": 55}"
gpqa_169,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 82}","{""answer"": ""A"", ""confidence"": 85}"
gpqa_170,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 42}","{""answer"": ""D"", ""confidence"": 42}"
gpqa_173,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 42}","{""answer"": ""A"", ""confidence"": 40}"
gpqa_175,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 55}","{""answer"": ""B"", ""confidence"": 60}"
gpqa_180,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 55}","{""answer"": ""C"", ""confidence"": 50}"
gpqa_184,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 92}","{""answer"": ""D"", ""confidence"": 95}"
gpqa_188,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 82}","{""answer"": ""C"", ""confidence"": 85}"
