question_id,choice_trivial,choice_stakes,difficulty,score,raw_response_trivial,raw_response_stakes
gpqa_103,ANSWER,ANSWER,0.8889,0.3,"{""choice"":""ANSWER"",""answer"":""B"",""confidence"":3}","{""choice"":""ANSWER"",""answer"":""B"",""confidence"":3}"
gpqa_104,ANSWER,ANSWER,0.7778,0.3,"{""choice"":""ANSWER"",""answer"":""B"",""confidence"":3}","{""choice"":""ANSWER"",""answer"":""B"",""confidence"":3}"
gpqa_106,ANSWER,ANSWER,0.8889,0.3,"{""choice"":""ANSWER"",""answer"":""B"",""confidence"":3}","{""choice"":""ANSWER"",""answer"":""B"",""confidence"":3}"
gpqa_110,DELEGATE,ANSWER,0.875,0.0,"{""choice"":""DELEGATE"",""answer"":null,""confidence"":null}","{""choice"":""ANSWER"",""answer"":""A"",""confidence"":2}"
gpqa_113,ANSWER,ANSWER,0.625,0.3,"{""choice"":""ANSWER"",""answer"":""D"",""confidence"":2}","{""choice"":""ANSWER"",""answer"":""D"",""confidence"":2}"
gpqa_114,DELEGATE,ANSWER,0.8889,0.0,"{""choice"":""DELEGATE"",""answer"":null,""confidence"":null}","{""choice"":""ANSWER"",""answer"":""B"",""confidence"":2}"
gpqa_116,ANSWER,ANSWER,0.7778,0.3,"{""choice"":""ANSWER"",""answer"":""D"",""confidence"":3}","{""choice"":""ANSWER"",""answer"":""D"",""confidence"":3}"
gpqa_117,DELEGATE,ANSWER,0.8889,0.0,"{""choice"":""DELEGATE"",""answer"":null,""confidence"":null}","{""choice"":""ANSWER"",""answer"":""A"",""confidence"":3}"
gpqa_118,DELEGATE,ANSWER,0.8889,0.0,"{""choice"":""DELEGATE"",""answer"":null,""confidence"":null}","{""choice"":""ANSWER"",""answer"":""D"",""confidence"":2}"
gpqa_119,ANSWER,ANSWER,0.7778,0.3,"{""choice"":""ANSWER"",""answer"":""B"",""confidence"":3}","{""choice"":""ANSWER"",""answer"":""A"",""confidence"":2}"
gpqa_125,ANSWER,ANSWER,0.875,0.3,"{""choice"":""ANSWER"",""answer"":""D"",""confidence"":3}","{""choice"":""ANSWER"",""answer"":""D"",""confidence"":3}"
gpqa_127,DELEGATE,DELEGATE,0.7778,0.6,"{""choice"":""DELEGATE"",""answer"":null,""confidence"":null}","{""choice"":""DELEGATE"",""answer"":null,""confidence"":null}"
gpqa_129,ANSWER,ANSWER,0.7778,0.3,"{""choice"":""ANSWER"",""answer"":""A"",""confidence"":3}","{""choice"":""ANSWER"",""answer"":""A"",""confidence"":3}"
gpqa_131,ANSWER,ANSWER,0.8889,0.3,"{""choice"":""ANSWER"",""answer"":""D"",""confidence"":2}","{""choice"":""ANSWER"",""answer"":""D"",""confidence"":2}"
gpqa_134,ANSWER,ANSWER,0.8889,0.3,"{""choice"":""ANSWER"",""answer"":""B"",""confidence"":2}","{""choice"":""ANSWER"",""answer"":""C"",""confidence"":2}"
gpqa_135,ANSWER,ANSWER,0.875,0.3,"{""choice"":""ANSWER"",""answer"":""B"",""confidence"":2}","{""choice"":""ANSWER"",""answer"":""B"",""confidence"":3}"
gpqa_137,ANSWER,ANSWER,0.8889,0.3,"{""choice"":""ANSWER"",""answer"":""D"",""confidence"":2}","{""choice"":""ANSWER"",""answer"":""D"",""confidence"":2}"
gpqa_146,DELEGATE,ANSWER,0.875,0.0,"{""choice"":""DELEGATE"",""answer"":null,""confidence"":null}","{""choice"":""ANSWER"",""answer"":""D"",""confidence"":2}"
gpqa_148,ANSWER,ANSWER,0.8889,0.3,"{""choice"":""ANSWER"",""answer"":""B"",""confidence"":2}","{""choice"":""ANSWER"",""answer"":""B"",""confidence"":2}"
gpqa_149,DELEGATE,ANSWER,0.8889,0.0,"{""choice"":""DELEGATE"",""answer"":null,""confidence"":null}","{""choice"":""ANSWER"",""answer"":""D"",""confidence"":2}"
gpqa_156,ANSWER,ANSWER,0.875,0.3,"{""choice"":""ANSWER"",""answer"":""D"",""confidence"":2}","{""choice"":""ANSWER"",""answer"":""D"",""confidence"":2}"
gpqa_157,ANSWER,ANSWER,0.7778,0.3,"{""choice"":""ANSWER"",""answer"":""A"",""confidence"":3}","{""choice"":""ANSWER"",""answer"":""A"",""confidence"":3}"
gpqa_164,ANSWER,ANSWER,0.6667,0.3,"{""choice"":""ANSWER"",""answer"":""D"",""confidence"":3}","{""choice"":""ANSWER"",""answer"":""D"",""confidence"":3}"
gpqa_165,DELEGATE,ANSWER,0.8889,0.0,"{""choice"":""DELEGATE"",""answer"":null,""confidence"":null}","{""choice"":""ANSWER"",""answer"":""D"",""confidence"":2}"
gpqa_168,ANSWER,ANSWER,0.75,0.3,"{""choice"":""ANSWER"",""answer"":""A"",""confidence"":2}","{""choice"":""ANSWER"",""answer"":""A"",""confidence"":2}"
gpqa_169,ANSWER,ANSWER,0.875,0.3,"{""choice"":""ANSWER"",""answer"":""C"",""confidence"":2}","{""choice"":""ANSWER"",""answer"":""C"",""confidence"":2}"
gpqa_170,DELEGATE,ANSWER,0.7778,0.0,"{""choice"":""DELEGATE"",""answer"":null,""confidence"":null}","{""choice"":""ANSWER"",""answer"":""B"",""confidence"":2}"
gpqa_173,DELEGATE,ANSWER,0.8889,0.0,"{""choice"":""DELEGATE"",""answer"":null,""confidence"":null}","{""choice"":""ANSWER"",""answer"":""A"",""confidence"":2}"
gpqa_175,DELEGATE,ANSWER,0.8889,0.0,"{""choice"":""DELEGATE"",""answer"":null,""confidence"":null}","{""choice"":""ANSWER"",""answer"":""B"",""confidence"":2}"
gpqa_180,DELEGATE,ANSWER,0.8571,0.0,"{""choice"":""DELEGATE"",""answer"":null,""confidence"":null}","{""choice"":""ANSWER"",""answer"":""B"",""confidence"":2}"
gpqa_184,ANSWER,ANSWER,0.7778,0.3,"{""choice"":""ANSWER"",""answer"":""B"",""confidence"":2}","{""choice"":""ANSWER"",""answer"":""B"",""confidence"":3}"
gpqa_188,ANSWER,ANSWER,0.8889,0.3,"{""choice"":""ANSWER"",""answer"":""C"",""confidence"":3}","{""choice"":""ANSWER"",""answer"":""C"",""confidence"":2}"
