question_id,norm_entropy,difficulty,calibration_error,answer_correct,score,raw_response
gpqa_049,0.7394,0.875,0.1356,True,0.8916,"```json
{""A"": 15, ""B"": 10, ""C"": 65, ""D"": 10, ""most_likely"": ""C""}
```"
gpqa_052,0.7394,0.875,0.1356,True,0.8916,"```json
{""A"": 10, ""B"": 65, ""C"": 15, ""D"": 10, ""most_likely"": ""B""}
```"
gpqa_053,0.5959,0.875,0.2791,True,0.7767,"```json
{""A"": 10, ""B"": 10, ""C"": 75, ""D"": 5, ""most_likely"": ""C""}
```"
gpqa_054,0.7394,0.7778,0.0384,True,0.9693,"```json
{""A"": 65, ""B"": 10, ""C"": 10, ""D"": 15, ""most_likely"": ""A""}
```"
gpqa_055,0.5959,0.8889,0.293,True,0.7656,"```json
{""A"": 10, ""B"": 75, ""C"": 10, ""D"": 5, ""most_likely"": ""B""}
```"
gpqa_057,0.7394,0.8889,0.1495,False,0.6804,"```json
{""A"": 10, ""B"": 10, ""C"": 15, ""D"": 65, ""most_likely"": ""D""}
```"
gpqa_059,0.7394,0.8889,0.1495,False,0.6804,"```json
{""A"": 10, ""B"": 10, ""C"": 65, ""D"": 15, ""most_likely"": ""C""}
```"
gpqa_061,0.7394,0.7778,0.0384,False,0.7693,"```json
{""A"": 15, ""B"": 65, ""C"": 10, ""D"": 10, ""most_likely"": ""B""}
```"
gpqa_064,0.7394,0.75,0.0106,False,0.7916,"```json
{""A"": 10, ""B"": 10, ""C"": 65, ""D"": 15, ""most_likely"": ""C""}
```"
gpqa_065,0.7394,0.7778,0.0384,True,0.9693,"```json
{""A"": 10, ""B"": 10, ""C"": 15, ""D"": 65, ""most_likely"": ""D""}
```"
gpqa_069,0.7394,0.8889,0.1495,False,0.6804,"```json
{""A"": 10, ""B"": 65, ""C"": 10, ""D"": 15, ""most_likely"": ""B""}
```"
gpqa_073,0.7394,0.8889,0.1495,True,0.8804,"```json
{""A"": 10, ""B"": 10, ""C"": 65, ""D"": 15, ""most_likely"": ""C""}
```"
gpqa_074,0.5959,0.4444,0.1515,True,0.8788,"```json
{""A"": 75, ""B"": 10, ""C"": 10, ""D"": 5, ""most_likely"": ""A""}
```"
gpqa_075,0.7394,0.8889,0.1495,True,0.8804,"```json
{""A"": 15, ""B"": 65, ""C"": 10, ""D"": 10, ""most_likely"": ""B""}
```"
gpqa_076,0.7394,0.8889,0.1495,False,0.6804,"```json
{""A"": 65, ""B"": 10, ""C"": 15, ""D"": 10, ""most_likely"": ""A""}
```"
gpqa_078,0.7394,0.8889,0.1495,False,0.6804,"```json
{""A"": 10, ""B"": 10, ""C"": 65, ""D"": 15, ""most_likely"": ""C""}
```"
gpqa_080,0.7394,0.7778,0.0384,True,0.9693,"```json
{""A"": 15, ""B"": 10, ""C"": 65, ""D"": 10, ""most_likely"": ""C""}
```"
gpqa_082,0.7394,0.875,0.1356,False,0.6916,"```json
{""A"": 65, ""B"": 10, ""C"": 15, ""D"": 10, ""most_likely"": ""A""}
```"
gpqa_083,0.7206,0.8571,0.1365,True,0.8908,"```json
{""A"": 15, ""B"": 65, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}
```"
gpqa_084,0.7394,0.8889,0.1495,True,0.8804,"```json
{""A"": 65, ""B"": 10, ""C"": 15, ""D"": 10, ""most_likely"": ""A""}
```"
gpqa_087,0.5959,0.625,0.0291,True,0.9767,"```json
{""A"": 10, ""B"": 75, ""C"": 5, ""D"": 10, ""most_likely"": ""B""}
```"
gpqa_088,0.7394,0.8889,0.1495,True,0.8804,"```json
{""A"": 65, ""B"": 15, ""C"": 10, ""D"": 10, ""most_likely"": ""A""}
```"
gpqa_090,0.7394,0.7778,0.0384,False,0.7693,"```json
{""A"": 15, ""B"": 65, ""C"": 10, ""D"": 10, ""most_likely"": ""B""}
```"
gpqa_094,0.7394,0.7778,0.0384,True,0.9693,"```json
{""A"": 10, ""B"": 65, ""C"": 15, ""D"": 10, ""most_likely"": ""B""}
```"
gpqa_097,0.7394,0.8889,0.1495,False,0.6804,"```json
{""A"": 65, ""B"": 15, ""C"": 10, ""D"": 10, ""most_likely"": ""A""}
```"
gpqa_098,0.7394,0.8889,0.1495,True,0.8804,"```json
{""A"": 65, ""B"": 15, ""C"": 10, ""D"": 10, ""most_likely"": ""A""}
```"
gpqa_099,0.7394,0.8889,0.1495,False,0.6804,"```json
{""A"": 10, ""B"": 65, ""C"": 15, ""D"": 10, ""most_likely"": ""B""}
```"
gpqa_100,0.7394,0.7778,0.0384,True,0.9693,"```json
{""A"": 65, ""B"": 10, ""C"": 15, ""D"": 10, ""most_likely"": ""A""}
```"
gpqa_101,0.7206,0.625,0.0956,True,0.9235,"```json
{""A"": 15, ""B"": 15, ""C"": 65, ""D"": 5, ""most_likely"": ""C""}
```"
gpqa_102,0.7394,0.7778,0.0384,True,0.9693,"```json
{""A"": 10, ""B"": 10, ""C"": 65, ""D"": 15, ""most_likely"": ""C""}
```"
gpqa_103,0.7394,0.8889,0.1495,False,0.6804,"```json
{""A"": 10, ""B"": 65, ""C"": 10, ""D"": 15, ""most_likely"": ""B""}
```"
gpqa_104,0.7394,0.7778,0.0384,False,0.7693,"```json
{""A"": 65, ""B"": 15, ""C"": 10, ""D"": 10, ""most_likely"": ""A""}
```"
gpqa_106,0.6681,0.8889,0.2208,True,0.8233,"```json
{""A"": 65, ""B"": 25, ""C"": 5, ""D"": 5, ""most_likely"": ""A""}
```"
gpqa_110,0.7394,0.875,0.1356,False,0.6916,"```json
{""A"": 15, ""B"": 10, ""C"": 10, ""D"": 65, ""most_likely"": ""D""}
```"
gpqa_113,0.7394,0.625,0.1144,True,0.9084,"```json
{""A"": 10, ""B"": 10, ""C"": 65, ""D"": 15, ""most_likely"": ""C""}
```"
gpqa_114,0.7394,0.8889,0.1495,False,0.6804,"```json
{""A"": 15, ""B"": 10, ""C"": 65, ""D"": 10, ""most_likely"": ""C""}
```"
gpqa_116,0.7394,0.7778,0.0384,True,0.9693,"```json
{""A"": 65, ""B"": 15, ""C"": 10, ""D"": 10, ""most_likely"": ""A""}
```"
gpqa_117,0.7394,0.8889,0.1495,True,0.8804,"```json
{""A"": 10, ""B"": 65, ""C"": 15, ""D"": 10, ""most_likely"": ""B""}
```"
gpqa_118,0.7394,0.8889,0.1495,False,0.6804,"```json
{""A"": 15, ""B"": 10, ""C"": 10, ""D"": 65, ""most_likely"": ""D""}
```"
gpqa_119,0.7083,0.7778,0.0695,True,0.9444,"```json
{""A"": 65, ""B"": 20, ""C"": 10, ""D"": 5, ""most_likely"": ""A""}
```"
gpqa_125,0.7394,0.875,0.1356,True,0.8916,"```json
{""A"": 10, ""B"": 65, ""C"": 15, ""D"": 10, ""most_likely"": ""B""}
```"
gpqa_127,0.7394,0.7778,0.0384,False,0.7693,"```json
{""A"": 10, ""B"": 15, ""C"": 10, ""D"": 65, ""most_likely"": ""D""}
```"
gpqa_129,0.7206,0.7778,0.0572,False,0.7542,"```json
{""A"": 15, ""B"": 65, ""C"": 15, ""D"": 5, ""most_likely"": ""B""}
```"
gpqa_131,0.7394,0.8889,0.1495,False,0.6804,"```json
{""A"": 65, ""B"": 15, ""C"": 10, ""D"": 10, ""most_likely"": ""A""}
```"
gpqa_134,0.7394,0.8889,0.1495,True,0.8804,"```json
{""A"": 10, ""B"": 10, ""C"": 65, ""D"": 15, ""most_likely"": ""C""}
```"
gpqa_135,0.7394,0.875,0.1356,False,0.6916,"```json
{""A"": 65, ""B"": 15, ""C"": 10, ""D"": 10, ""most_likely"": ""A""}
```"
gpqa_137,0.7394,0.8889,0.1495,True,0.8804,"```json
{""A"": 65, ""B"": 10, ""C"": 10, ""D"": 15, ""most_likely"": ""A""}
```"
gpqa_146,0.7394,0.875,0.1356,False,0.6916,"```json
{""A"": 15, ""B"": 10, ""C"": 65, ""D"": 10, ""most_likely"": ""C""}
```"
gpqa_148,0.7394,0.8889,0.1495,True,0.8804,"```json
{""A"": 10, ""B"": 15, ""C"": 10, ""D"": 65, ""most_likely"": ""D""}
```"
gpqa_149,0.7394,0.8889,0.1495,False,0.6804,"```json
{""A"": 65, ""B"": 10, ""C"": 10, ""D"": 15, ""most_likely"": ""A""}
```"
gpqa_156,0.7394,0.875,0.1356,True,0.8916,"```json
{""A"": 10, ""B"": 15, ""C"": 10, ""D"": 65, ""most_likely"": ""D""}
```"
gpqa_157,0.7394,0.7778,0.0384,False,0.7693,"```json
{""A"": 65, ""B"": 10, ""C"": 10, ""D"": 15, ""most_likely"": ""A""}
```"
gpqa_164,0.7394,0.6667,0.0727,False,0.7418,"```json
{""A"": 65, ""B"": 10, ""C"": 15, ""D"": 10, ""most_likely"": ""A""}
```"
gpqa_165,0.7394,0.8889,0.1495,True,0.8804,"```json
{""A"": 10, ""B"": 10, ""C"": 15, ""D"": 65, ""most_likely"": ""D""}
```"
gpqa_168,0.7394,0.75,0.0106,True,0.9916,"```json
{""A"": 10, ""B"": 10, ""C"": 65, ""D"": 15, ""most_likely"": ""C""}
```"
gpqa_169,0.7394,0.875,0.1356,True,0.8916,"```json
{""A"": 15, ""B"": 10, ""C"": 65, ""D"": 10, ""most_likely"": ""C""}
```"
gpqa_170,0.7394,0.7778,0.0384,False,0.7693,"```json
{""A"": 10, ""B"": 65, ""C"": 10, ""D"": 15, ""most_likely"": ""B""}
```"
gpqa_173,0.7394,0.8889,0.1495,False,0.6804,"```json
{""A"": 10, ""B"": 65, ""C"": 15, ""D"": 10, ""most_likely"": ""B""}
```"
gpqa_175,0.7394,0.8889,0.1495,True,0.8804,"```json
{""A"": 10, ""B"": 65, ""C"": 15, ""D"": 10, ""most_likely"": ""B""}
```"
gpqa_180,0.7394,0.8571,0.1177,False,0.7059,"```json
{""A"": 15, ""B"": 10, ""C"": 65, ""D"": 10, ""most_likely"": ""C""}
```"
gpqa_184,0.6784,0.7778,0.0994,True,0.9205,"```json
{""A"": 10, ""B"": 10, ""C"": 10, ""D"": 70, ""most_likely"": ""D""}
```"
gpqa_188,0.7394,0.8889,0.1495,False,0.6804,"```json
{""A"": 10, ""B"": 65, ""C"": 15, ""D"": 10, ""most_likely"": ""B""}
```"
