question_id,ans_neutral,ans_affective,conf_shift,answer_flip,score,raw_response_neutral,raw_response_affective
gpqa_104,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.95}","{""answer"":""D"",""confidence"":0.95}"
gpqa_106,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.62}","{""answer"":""B"",""confidence"":0.62}"
gpqa_110,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.61}","{""answer"":""B"",""confidence"":0.61}"
gpqa_113,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.97}","{""answer"":""A"",""confidence"":0.97}"
gpqa_114,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.8}","{""answer"":""B"",""confidence"":0.8}"
gpqa_116,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.97}","{""answer"":""A"",""confidence"":0.97}"
gpqa_117,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.92}","{""answer"":""B"",""confidence"":0.92}"
gpqa_118,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.48}","{""answer"":""A"",""confidence"":0.48}"
gpqa_119,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.96}","{""answer"":""A"",""confidence"":0.96}"
gpqa_125,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.88}","{""answer"":""B"",""confidence"":0.88}"
gpqa_127,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.55}","{""answer"":""D"",""confidence"":0.55}"
gpqa_129,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.85}","{""answer"":""A"",""confidence"":0.85}"
gpqa_131,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.89}","{""answer"":""D"",""confidence"":0.89}"
gpqa_134,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.95}","{""answer"":""C"",""confidence"":0.95}"
gpqa_135,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.97}","{""answer"":""D"",""confidence"":0.97}"
gpqa_137,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.98}","{""answer"":""A"",""confidence"":0.98}"
gpqa_146,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.93}","{""answer"":""C"",""confidence"":0.93}"
gpqa_148,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.97}","{""answer"":""D"",""confidence"":0.97}"
gpqa_149,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.63}","{""answer"":""A"",""confidence"":0.63}"
gpqa_156,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.96}","{""answer"":""D"",""confidence"":0.96}"
gpqa_157,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.64}","{""answer"":""D"",""confidence"":0.64}"
gpqa_164,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.54}","{""answer"":""B"",""confidence"":0.54}"
gpqa_165,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.7}","{""answer"":""D"",""confidence"":0.7}"
gpqa_168,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.76}","{""answer"":""A"",""confidence"":0.76}"
gpqa_169,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.92}","{""answer"":""A"",""confidence"":0.92}"
gpqa_170,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.67}","{""answer"":""D"",""confidence"":0.67}"
gpqa_173,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.47}","{""answer"":""C"",""confidence"":0.47}"
gpqa_175,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.8}","{""answer"":""B"",""confidence"":0.8}"
gpqa_180,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.82}","{""answer"":""D"",""confidence"":0.82}"
gpqa_184,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.98}","{""answer"":""D"",""confidence"":0.98}"
gpqa_188,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.91}","{""answer"":""C"",""confidence"":0.91}"
