question_id,detected,answered,score,raw_response
gpqa_052,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_053,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_054,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_055,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_057,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""D"", ""confidence"": 3}
```"
gpqa_059,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_061,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_064,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_065,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""C"", ""confidence"": 3}
```"
gpqa_069,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_073,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_074,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""A"", ""confidence"": 3}
```"
gpqa_075,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""D"", ""confidence"": 3}
```"
gpqa_076,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_078,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_080,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_082,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_083,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_084,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_087,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_088,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_090,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_094,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_097,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_098,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_099,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""A"", ""confidence"": 3}
```"
gpqa_100,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""C"", ""confidence"": 3}
```"
gpqa_101,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""C"", ""confidence"": 3}
```"
gpqa_102,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_103,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_104,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_106,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_110,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_113,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_114,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_116,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_117,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_118,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_119,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_125,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_127,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_129,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_131,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_134,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_135,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_137,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""A"", ""confidence"": 3}
```"
gpqa_146,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_148,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_149,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_156,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_157,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""C"", ""confidence"": 3}
```"
gpqa_164,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_165,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_168,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_169,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_170,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_173,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_175,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_180,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_184,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_188,False,True,0.0,"```json
{""contradiction_detected"": false, ""contradiction_explanation"": null, ""answer"": ""A"", ""confidence"": 3}
```"
