question_id,choice,answer,confidence,correct,difficulty,score,raw_response
gpqa_078,ANSWER,A,3,D,0.8889,0.0,"{""choice"":""ANSWER"",""answer"":""A"",""confidence"":3}"
gpqa_080,DELEGATE,,2,C,0.7778,0.85,"{""choice"":""DELEGATE"",""answer"":null,""confidence"":null}"
gpqa_082,ANSWER,B,4,B,0.875,1.0,"{""choice"":""ANSWER"",""answer"":""B"",""confidence"":4}"
gpqa_083,ANSWER,B,4,B,0.8571,1.0,"{""choice"":""ANSWER"",""answer"":""B"",""confidence"":4}"
gpqa_084,ANSWER,D,4,A,0.8889,0.0,"{""choice"":""ANSWER"",""answer"":""D"",""confidence"":4}"
gpqa_087,ANSWER,B,4,B,0.625,1.0,"{""choice"":""ANSWER"",""answer"":""B"",""confidence"":4}"
gpqa_088,ANSWER,B,3,A,0.8889,0.0,"{""choice"":""ANSWER"",""answer"":""B"",""confidence"":3}"
gpqa_090,ANSWER,D,2,A,0.7778,0.0,"{""choice"":""ANSWER"",""answer"":""D""}"
gpqa_094,ANSWER,D,4,B,0.7778,0.0,"{""choice"":""ANSWER"",""answer"":""D"",""confidence"":4}"
gpqa_097,ANSWER,A,4,B,0.8889,0.0,"{""choice"":""ANSWER"",""answer"":""A"",""confidence"":4}"
gpqa_098,ANSWER,A,2,A,0.8889,0.65,"{""choice"":""ANSWER"",""answer"":""A"",""confidence"":2}"
gpqa_099,ANSWER,B,4,C,0.8889,0.0,"{""choice"":""ANSWER"",""answer"":""B"",""confidence"":4}"
gpqa_100,ANSWER,A,4,A,0.7778,1.0,"{""choice"":""ANSWER"",""answer"":""A"",""confidence"":4}"
gpqa_101,ANSWER,C,4,C,0.625,1.0,"{""choice"":""ANSWER"",""answer"":""C"",""confidence"":4}"
gpqa_102,ANSWER,D,4,C,0.7778,0.0,"{""choice"":""ANSWER"",""answer"":""D"",""confidence"":4}"
gpqa_103,ANSWER,C,2,C,0.8889,0.65,"{""choice"":""ANSWER"",""answer"":""C""}"
gpqa_104,ANSWER,B,4,B,0.7778,1.0,"{""choice"":""ANSWER"",""answer"":""B"",""confidence"":4}"
gpqa_106,ANSWER,B,2,A,0.8889,0.0,"{""choice"":""ANSWER"",""answer"":""B""}"
gpqa_110,ANSWER,A,3,A,0.875,1.0,"{""choice"":""ANSWER"",""answer"":""A"",""confidence"":3}"
gpqa_113,ANSWER,A,4,C,0.625,0.0,"{""choice"":""ANSWER"",""answer"":""A"",""confidence"":4}"
gpqa_114,ANSWER,B,4,B,0.8889,1.0,"{""choice"":""ANSWER"",""answer"":""B"",""confidence"":4}"
gpqa_116,ANSWER,A,3,A,0.7778,1.0,"{""choice"":""ANSWER"",""answer"":""A"",""confidence"":3}"
gpqa_117,ANSWER,A,4,B,0.8889,0.0,"{""choice"":""ANSWER"",""answer"":""A"",""confidence"":4}"
gpqa_118,ANSWER,A,4,A,0.8889,1.0,"{""choice"":""ANSWER"",""answer"":""A"",""confidence"":4}"
gpqa_119,ANSWER,A,4,A,0.7778,1.0,"{""choice"":""ANSWER"",""answer"":""A"",""confidence"":4}"
gpqa_125,ANSWER,A,2,B,0.875,0.0,"{""choice"":""ANSWER"",""answer"":""A""}"
gpqa_127,ANSWER,A,2,A,0.7778,0.65,"{""choice"":""ANSWER"",""answer"":""A""}"
gpqa_129,ANSWER,A,4,A,0.7778,1.0,"{""choice"":""ANSWER"",""answer"":""A"",""confidence"":4}"
gpqa_131,ANSWER,A,2,C,0.8889,0.0,"{""choice"":""ANSWER"",""answer"":""A""}"
gpqa_134,ANSWER,C,2,C,0.8889,0.65,"{""question1"":""C"",""question2"":""C"",""question3"":""C"",""question4"":""C"",""question5"":""C"",""question6"":""B"",""question7"":""C"",""question8"":""C"",""question9"":""A"",""question10"":""C""}"
gpqa_135,ANSWER,D,2,D,0.875,0.65,"{""choice"":""ANSWER"",""answer"":""D""}"
gpqa_137,ANSWER,A,4,A,0.8889,1.0,"{""choice"":""ANSWER"",""answer"":""A"",""confidence"":4}"
gpqa_146,ANSWER,A,2,A,0.875,0.65,"{""choice"":""ANSWER"",""answer"":""A""}"
gpqa_148,ANSWER,D,2,D,0.8889,0.65,"{""choice"":""ANSWER"",""answer"":""D""}"
gpqa_149,ANSWER,A,2,D,0.8889,0.0,"{""choice"":""ANSWER"",""answer"":""A""}"
gpqa_156,ANSWER,D,2,D,0.875,0.65,"{""choice"":""ANSWER"",""answer"":""D""}"
gpqa_157,ANSWER,C,4,D,0.7778,0.0,"{""choice"":""ANSWER"",""answer"":""C"",""confidence"":4}"
gpqa_164,ANSWER,C,2,D,0.6667,0.0,"{""choice"":""ANSWER"",""answer"":""C""}"
gpqa_165,ANSWER,D,2,D,0.8889,0.65,"{""choice"":""ANSWER"",""answer"":""D""}"
gpqa_168,ANSWER,C,2,C,0.75,0.65,"{""choice"":""ANSWER"",""answer"":""C""}"
gpqa_169,ANSWER,C,4,C,0.875,1.0,"{""choice"":""ANSWER"",""answer"":""C"",""confidence"":4}"
gpqa_170,ANSWER,A,2,A,0.7778,0.65,"{""choice"":""ANSWER"",""answer"":""A""}"
gpqa_173,ANSWER,D,4,A,0.8889,0.0,"{""choice"":""ANSWER"",""answer"":""D"",""confidence"":4}"
gpqa_175,ANSWER,B,2,B,0.8889,0.65,"{""choice"":""ANSWER"",""answer"":""B""}"
gpqa_180,ANSWER,C,2,B,0.8571,0.0,"{""choice"":""ANSWER"",""answer"":""C""}"
gpqa_184,ANSWER,D,2,D,0.7778,0.65,"{""choice"":""ANSWER"",""answer"":""D""}"
gpqa_188,ANSWER,C,4,C,0.8889,1.0,"{""choice"":""ANSWER"",""answer"":""C"",""confidence"":4}"
