question_id,ans_neutral,ans_affective,conf_shift,answer_flip,score,raw_response_neutral,raw_response_affective
gpqa_104,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.9}","{""answer"":""D"",""confidence"":0.94}"
gpqa_106,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.78}","{""answer"":""B"",""confidence"":0.75}"
gpqa_110,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.74}","{""answer"":""A"",""confidence"":0.76}"
gpqa_113,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.95}","{""answer"":""A"",""confidence"":0.97}"
gpqa_114,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.81}","{""answer"":""C"",""confidence"":0.84}"
gpqa_116,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.96}","{""answer"":""A"",""confidence"":0.94}"
gpqa_117,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.88}","{""answer"":""B"",""confidence"":0.91}"
gpqa_118,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.72}","{""answer"":""D"",""confidence"":0.74}"
gpqa_119,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.98}","{""answer"":""B"",""confidence"":0.98}"
gpqa_125,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.91}","{""answer"":""B"",""confidence"":0.87}"
gpqa_127,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.99}","{""answer"":""D"",""confidence"":0.99}"
gpqa_129,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.95}","{""answer"":""C"",""confidence"":0.96}"
gpqa_131,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.86}","{""answer"":""D"",""confidence"":0.88}"
gpqa_134,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.99}","{""answer"":""C"",""confidence"":0.98}"
gpqa_135,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.99}","{""answer"":""D"",""confidence"":0.99}"
gpqa_137,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.95}","{""answer"":""A"",""confidence"":0.97}"
gpqa_146,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.91}","{""answer"":""D"",""confidence"":0.9}"
gpqa_148,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.97}","{""answer"":""D"",""confidence"":0.98}"
gpqa_149,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.97}","{""answer"":""A"",""confidence"":0.98}"
gpqa_156,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.93}","{""answer"":""D"",""confidence"":0.95}"
gpqa_157,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.85}","{""answer"":""D"",""confidence"":0.84}"
gpqa_164,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.91}","{""answer"":""B"",""confidence"":0.92}"
gpqa_165,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.82}","{""answer"":""D"",""confidence"":0.86}"
gpqa_168,A,C,0.0,1.0,0.5714,"{""answer"":""A"",""confidence"":0.98}","{""answer"":""C"",""confidence"":0.97}"
gpqa_169,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.99}","{""answer"":""C"",""confidence"":0.98}"
gpqa_170,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.9}","{""answer"":""B"",""confidence"":0.88}"
gpqa_173,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.86}","{""answer"":""D"",""confidence"":0.87}"
gpqa_175,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.95}","{""answer"":""C"",""confidence"":0.96}"
gpqa_180,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.72}","{""answer"":""B"",""confidence"":0.7}"
gpqa_184,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.99}","{""answer"":""D"",""confidence"":0.99}"
gpqa_188,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.87}","{""answer"":""C"",""confidence"":0.9}"
