question_id,norm_entropy,difficulty,calibration_error,answer_correct,score,raw_response
gpqa_049,0.2845,0.875,0.5905,True,0.5276,"```json
{""A"": 0, ""B"": 5, ""C"": 90, ""D"": 5, ""most_likely"": ""C""}
```"
gpqa_052,0.0,0.875,0.875,True,0.3,"```json
{""A"": 0, ""B"": 100, ""C"": 0, ""D"": 0, ""most_likely"": ""B""}
```"
gpqa_053,0.1432,0.875,0.7318,True,0.4146,"```json
{""A"": 0, ""B"": 5, ""C"": 95, ""D"": 0, ""most_likely"": ""C""}
```"
gpqa_054,0.1432,0.7778,0.6346,True,0.4923,"```json
{""A"": 95, ""B"": 5, ""C"": 0, ""D"": 0, ""most_likely"": ""A""}
```"
gpqa_055,0.0,0.8889,0.8889,True,0.2889,"```json
{""A"": 0, ""B"": 100, ""C"": 0, ""D"": 0, ""most_likely"": ""B""}
```"
gpqa_057,0.0,0.8889,0.8889,True,0.2889,"```json
{""A"": 0, ""B"": 0, ""C"": 100, ""D"": 0, ""most_likely"": ""C""}
```"
gpqa_059,0.1675,0.8889,0.7214,True,0.4229,"```json
{""A"": 95, ""B"": 3, ""C"": 2, ""D"": 0, ""most_likely"": ""A""}
```"
gpqa_061,0.2345,0.7778,0.5433,True,0.5654,"```json
{""A"": 90, ""B"": 0, ""C"": 10, ""D"": 0, ""most_likely"": ""A""}
```"
gpqa_064,0.0,0.75,0.75,True,0.4,"```json
{""A"": 100, ""B"": 0, ""C"": 0, ""D"": 0, ""most_likely"": ""A""}
```"
gpqa_065,0.3049,0.7778,0.4729,True,0.6217,"```json
{""A"": 0, ""B"": 15, ""C"": 0, ""D"": 85, ""most_likely"": ""D""}
```"
gpqa_069,0.3088,0.8889,0.5801,False,0.3359,"```json
{""A"": 90, ""B"": 2, ""C"": 3, ""D"": 5, ""most_likely"": ""A""}
```"
gpqa_073,0.0,0.8889,0.8889,True,0.2889,"```json
{""A"": 0, ""B"": 0, ""C"": 100, ""D"": 0, ""most_likely"": ""C""}
```"
gpqa_074,0.0,0.4444,0.4444,True,0.6445,"```json
{""A"": 100, ""B"": 0, ""C"": 0, ""D"": 0, ""most_likely"": ""A""}
```"
gpqa_075,0.4421,0.8889,0.4468,False,0.4426,"```json
{""A"": 80, ""B"": 15, ""C"": 5, ""D"": 0, ""most_likely"": ""A""}
```"
gpqa_076,0.0,0.8889,0.8889,False,0.0889,"```json
{""A"": 0, ""B"": 0, ""C"": 0, ""D"": 100, ""most_likely"": ""D""}
```"
gpqa_078,0.2345,0.8889,0.6544,False,0.2765,"```json
{""A"": 90, ""B"": 0, ""C"": 0, ""D"": 10, ""most_likely"": ""A""}
```"
gpqa_080,0.0,0.7778,0.7778,True,0.3778,"```json
{""A"": 0, ""B"": 0, ""C"": 100, ""D"": 0, ""most_likely"": ""C""}
```"
gpqa_082,0.0,0.875,0.875,True,0.3,"```json
{""A"": 0, ""B"": 100, ""C"": 0, ""D"": 0, ""most_likely"": ""B""}
```"
gpqa_083,0.0,0.8571,0.8571,True,0.3143,"```json
{""A"": 0, ""B"": 100, ""C"": 0, ""D"": 0, ""most_likely"": ""B""}
```"
gpqa_084,0.1812,0.8889,0.7077,True,0.4339,"```json
{""A"": 95, ""B"": 2, ""C"": 1, ""D"": 2, ""most_likely"": ""A""}
```"
gpqa_087,0.0,0.625,0.625,True,0.5,"```json
{""A"": 0, ""B"": 100, ""C"": 0, ""D"": 0, ""most_likely"": ""B""}
```"
gpqa_088,0.1432,0.8889,0.7457,False,0.2034,"```json
{""A"": 5, ""B"": 0, ""C"": 95, ""D"": 0, ""most_likely"": ""C""}
```"
gpqa_090,0.2845,0.7778,0.4933,True,0.6054,"```json
{""A"": 90, ""B"": 5, ""C"": 5, ""D"": 0, ""most_likely"": ""A""}
```"
