question_id,initial_answer,final_answer,revised,initial_correct,final_correct,score,raw_response_initial,raw_response_revision
gpqa_053,C,D,True,True,False,0.0,"{""answer"":""C"",""confidence"":""5""}","{""keep_answer"":false,""revised_answer"":""D"",""revised_confidence"":5}"
gpqa_054,D,D,False,False,False,0.1,"{""keep_answer"":false,""revised_answer"":""D"",""revised_confidence"":5}","{""answer"":""D"",""confidence"":""5""}"
gpqa_055,B,B,False,True,True,1.0,"{""answer"":""B"",""confidence"":""5""}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_057,C,C,False,True,True,1.0,"{""answer"":""C"",""confidence"":""5""}","{""answer"":""C"",""confidence"":""5""}"
gpqa_059,A,A,False,True,True,1.0,"{""answer"":""A"",""confidence"":""4""}","{""answer"":""A"",""confidence"":""5""}"
gpqa_061,C,C,False,False,False,0.0,"{""answer"":""C"",""confidence"":""3""}","{""answer"":""C"",""confidence"":""5""}"
gpqa_064,D,B,True,False,False,0.1,"{""answer"":""D"",""confidence"":""5""}","{""keep_answer"":false,""revised_answer"":""B"",""revised_confidence"":5}"
gpqa_065,D,D,False,True,True,1.0,"{""answer"":""D"",""confidence"":""5""}","{""answer"":""D"",""confidence"":""5""}"
gpqa_069,D,D,False,True,True,1.0,"{""answer"":""D"",""confidence"":""5""}","{""answer"":""B"",""confidence"":""4""}"
gpqa_073,C,C,False,True,True,1.0,"{""answer"":""C"",""confidence"":""5""}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_074,A,A,False,True,True,1.0,"{""answer"":""A"",""confidence"":""5""}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":""5""}"
gpqa_075,D,D,False,False,False,0.0,"{""answer"":""D"",""confidence"":""5""}","{""answer"":""B"",""confidence"":""5""}"
gpqa_076,C,C,False,False,False,0.0,"{""answer"":""C"",""confidence"":""5""}","{""answer"":""C"",""confidence"":""5""}"
gpqa_078,B,B,False,False,False,0.0,"{""answer"":""B"",""confidence"":""5""}","{""answer"":""B"",""confidence"":""5""}"
gpqa_080,A,C,True,False,True,1.0,"{""answer"":""A"",""confidence"":""5""}","{""keep_answer"":false,""revised_answer"":""C"",""revised_confidence"":""5""}"
gpqa_082,B,B,False,True,True,1.0,"{""answer"":""B"",""confidence"":""5""}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":""5""}{""answer"":""B"",""confidence"":""5""}"
gpqa_083,B,B,False,True,True,1.0,"{""answer"":""B"",""confidence"":""5""}","{""answer"":""B"",""confidence"":""5""}"
gpqa_084,A,A,False,True,True,1.0,"{""answer"":""A"",""confidence"":""5""}","{""answer"":""A"",""confidence"":""5""}"
gpqa_087,B,B,False,True,True,1.0,"{""answer"":""B"",""confidence"":""5""}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":""5""}"
gpqa_088,A,A,False,True,True,1.0,"{""answer"":""A"",""confidence"":""3""}","{""answer"":""C"",""confidence"":""5""}"
gpqa_090,D,D,False,False,False,0.0,"{""answer"":""D"",""confidence"":""5""}","{""answer"":""D"",""confidence"":""5""}"
gpqa_094,A,A,False,False,False,0.0,"{""answer"":""A"",""confidence"":""5""}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":""5""}"
gpqa_097,A,A,False,False,False,0.0,"{""answer"":""A"",""confidence"":""5""}","{""answer"":""A"",""confidence"":""5""}"
gpqa_098,D,D,False,False,False,0.0,"{""answer"":""B"",""confidence"":""5""}{""answer"":""D"",""confidence"":""3""}","{""answer"":""A"",""confidence"":""5""}"
