question_id,initial_answer,final_answer,revised,initial_correct,final_correct,score,raw_response_initial,raw_response_revision
gpqa_059,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.98}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_061,A,A,False,True,True,0.65,"{""answer"":""A"",""confidence"":0.9}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_064,C,C,False,False,False,0.1,"{""answer"":""C"",""confidence"":0.74}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_065,B,B,False,False,False,0.1,"{""answer"":""B"",""confidence"":0.94}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_069,B,B,False,False,False,0.1,"{""answer"":""B"",""confidence"":0.91}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_073,A,A,False,False,False,0.1,"{""answer"":""A"",""confidence"":0.97}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_074,A,A,False,True,True,0.65,"{""answer"":""A"",""confidence"":0.81}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_075,B,B,False,True,True,0.65,"{""answer"":""B"",""confidence"":0.84}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_076,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.66}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_078,D,D,False,True,True,0.65,"{""answer"":""D"",""confidence"":0.89}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_080,A,A,False,False,False,0.1,"{""answer"":""A"",""confidence"":0.73}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_082,B,B,False,True,True,0.65,"{""answer"":""B"",""confidence"":0.95}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_083,B,B,False,True,True,0.65,"{""answer"":""B"",""confidence"":0.88}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_084,B,B,False,False,False,0.1,"{""answer"":""B"",""confidence"":0.87}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_087,B,B,False,True,True,0.65,"{""answer"":""B"",""confidence"":0.98}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_088,B,B,False,False,False,0.1,"{""answer"":""B"",""confidence"":0.76}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_090,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.84}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_094,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.77}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_097,A,A,False,False,False,0.1,"{""answer"":""A"",""confidence"":0.82}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_098,B,B,False,False,False,0.1,"{""answer"":""B"",""confidence"":0.88}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_099,C,C,False,True,True,0.65,"{""answer"":""C"",""confidence"":0.91}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_100,A,A,False,True,True,0.65,"{""answer"":""A"",""confidence"":0.96}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_101,C,C,False,True,True,0.65,"{""answer"":""C"",""confidence"":0.93}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_102,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.95}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_103,C,C,False,True,True,0.65,"{""answer"":""C"",""confidence"":0.91}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_104,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.93}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_106,B,B,False,False,False,0.1,"{""answer"":""B"",""confidence"":0.74}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_110,A,A,False,True,True,0.65,"{""answer"":""A"",""confidence"":0.7}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_113,A,A,False,False,False,0.1,"{""answer"":""A"",""confidence"":0.97}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_114,C,C,False,False,False,0.1,"{""answer"":""C"",""confidence"":0.86}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_116,A,A,False,True,True,0.65,"{""answer"":""A"",""confidence"":0.9}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_117,B,B,False,True,True,0.65,"{""answer"":""B"",""confidence"":0.89}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_118,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.83}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_119,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.97}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_125,C,C,False,False,False,0.1,"{""answer"":""C"",""confidence"":0.9}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_127,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.98}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_129,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.96}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_131,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.88}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_134,A,A,False,False,False,0.1,"{""answer"":""A"",""confidence"":0.98}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_135,D,D,False,True,True,0.65,"{""answer"":""D"",""confidence"":0.99}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_137,A,A,False,True,True,0.65,"{""answer"":""A"",""confidence"":0.97}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_146,C,C,False,False,False,0.1,"{""answer"":""C"",""confidence"":0.92}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_148,D,D,False,True,True,0.65,"{""answer"":""D"",""confidence"":0.97}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_149,A,A,False,False,False,0.1,"{""answer"":""A"",""confidence"":0.95}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_156,D,D,False,True,True,0.65,"{""answer"":""D"",""confidence"":0.95}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_157,D,D,False,True,True,0.65,"{""answer"":""D"",""confidence"":0.9}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_164,A,A,False,False,False,0.1,"{""answer"":""A"",""confidence"":0.87}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_165,D,D,False,True,True,0.65,"{""answer"":""D"",""confidence"":0.86}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_168,A,A,False,False,False,0.1,"{""answer"":""A"",""confidence"":0.95}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_169,C,C,False,True,True,0.65,"{""answer"":""C"",""confidence"":0.99}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_170,A,A,False,True,True,0.65,"{""answer"":""A"",""confidence"":0.92}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_173,D,D,False,False,False,0.1,"{""answer"":""D"",""confidence"":0.84}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_175,C,C,False,False,False,0.1,"{""answer"":""C"",""confidence"":0.98}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_180,A,A,False,False,False,0.1,"{""answer"":""A"",""confidence"":0.89}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_184,D,D,False,True,True,0.65,"{""answer"":""D"",""confidence"":0.99}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_188,C,C,False,True,True,0.65,"{""answer"":""C"",""confidence"":0.96}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
