question_id,choice,answer,confidence,correct,difficulty,score,raw_response
gpqa_061,ANSWER,A,3,A,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_064,ANSWER,A,3,A,0.75,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_065,ANSWER,D,3,D,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""D"", ""confidence"": 3}"
gpqa_069,ANSWER,B,3,D,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 3}"
gpqa_073,ANSWER,A,3,C,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_074,ANSWER,A,3,A,0.4444,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_075,ANSWER,B,3,B,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 3}"
gpqa_076,ANSWER,A,3,B,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_078,ANSWER,A,3,D,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_080,ANSWER,A,3,C,0.7778,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_082,ANSWER,B,3,B,0.875,1.0,"{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 3}"
gpqa_083,ANSWER,B,3,B,0.8571,1.0,"{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 3}"
gpqa_084,ANSWER,D,3,A,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""D"", ""confidence"": 3}"
gpqa_087,ANSWER,B,3,B,0.625,1.0,"{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 3}"
gpqa_088,ANSWER,A,3,A,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_090,ANSWER,A,3,A,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_094,ANSWER,A,3,B,0.7778,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_097,ANSWER,A,3,B,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_098,ANSWER,A,3,A,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_099,ANSWER,A,3,C,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_100,ANSWER,A,3,A,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_101,ANSWER,A,3,C,0.625,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_102,ANSWER,B,3,C,0.7778,0.0,"{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 3}"
gpqa_103,ANSWER,B,3,C,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 3}"
gpqa_104,ANSWER,D,3,B,0.7778,0.0,"{""choice"": ""ANSWER"", ""answer"": ""D"", ""confidence"": 3}"
gpqa_106,ANSWER,A,3,A,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_110,ANSWER,A,3,A,0.875,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_113,ANSWER,A,3,C,0.625,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_114,ANSWER,A,3,B,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_116,ANSWER,A,3,A,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_117,ANSWER,A,3,B,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_118,ANSWER,A,3,A,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_119,ANSWER,A,3,A,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_125,ANSWER,A,3,B,0.875,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_127,ANSWER,A,4,A,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}"
gpqa_129,ANSWER,A,3,A,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_131,ANSWER,A,3,C,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_134,ANSWER,D,3,C,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""D"", ""confidence"": 3}"
gpqa_135,ANSWER,D,3,D,0.875,1.0,"{""choice"": ""ANSWER"", ""answer"": ""D"", ""confidence"": 3}"
gpqa_137,ANSWER,A,3,A,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_146,ANSWER,B,3,A,0.875,0.0,"{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 3}"
gpqa_148,ANSWER,A,3,D,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_149,ANSWER,A,3,D,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_156,ANSWER,D,4,D,0.875,1.0,"{""choice"": ""ANSWER"", ""answer"": ""D"", ""confidence"": 4}"
gpqa_157,ANSWER,D,3,D,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""D"", ""confidence"": 3}"
gpqa_164,ANSWER,A,3,D,0.6667,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_165,ANSWER,D,3,D,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""D"", ""confidence"": 3}"
gpqa_168,ANSWER,A,3,C,0.75,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_169,ANSWER,C,3,C,0.875,1.0,"{""choice"": ""ANSWER"", ""answer"": ""C"", ""confidence"": 3}"
gpqa_170,ANSWER,A,3,A,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_173,ANSWER,A,3,A,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_175,ANSWER,B,3,B,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 3}"
gpqa_180,ANSWER,A,3,B,0.8571,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 3}"
gpqa_184,ANSWER,D,3,D,0.7778,1.0,"{""choice"": ""ANSWER"", ""answer"": ""D"", ""confidence"": 3}"
gpqa_188,ANSWER,C,3,C,0.8889,1.0,"{""choice"": ""ANSWER"", ""answer"": ""C"", ""confidence"": 3}"
