question_id,initial_answer,final_answer,revised,initial_correct,final_correct,score,raw_response_initial,raw_response_revision
gpqa_119,D,D,False,False,False,0.0,"{""answer"": ""D"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_125,D,D,False,False,False,0.0,"{""answer"": ""D"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_127,D,D,False,False,False,0.0,"{""answer"": ""D"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_129,D,D,False,False,False,0.0,"{""answer"": ""D"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_131,D,D,False,False,False,0.0,"{""answer"": ""D"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_134,C,C,False,True,True,1.0,"{""answer"": ""C"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_135,D,D,False,True,True,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_137,A,A,False,True,True,1.0,"{""answer"": ""A"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_146,D,D,False,False,False,0.0,"{""answer"": ""D"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_148,B,B,False,False,False,0.0,"{""answer"": ""B"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_149,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_156,D,D,False,True,True,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_157,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_164,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_165,D,D,False,True,True,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_168,D,D,False,False,False,0.0,"{""answer"": ""D"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_169,C,C,False,True,True,1.0,"{""answer"": ""C"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_170,D,D,False,False,False,0.0,"{""answer"": ""D"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_173,D,D,False,False,False,0.0,"{""answer"": ""D"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_175,B,B,False,True,True,1.0,"{""answer"": ""B"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_180,C,C,False,False,False,0.0,"{""answer"": ""C"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_184,D,D,False,True,True,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_188,C,C,False,True,True,1.0,"{""answer"": ""C"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
