question_id,initial_answer,final_answer,revised,initial_correct,final_correct,score,raw_response_initial,raw_response_revision
gpqa_074,A,A,False,True,True,0.65,"{""answer"":""A"",""confidence"":0.78}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_075,C,D,True,False,False,0.1,"{""answer"":""C"",""confidence"":0.4}","{""keep_answer"":false,""revised_answer"":""D"",""revised_confidence"":1}"
gpqa_076,D,C,True,False,False,0.1,"{""answer"":""D"",""confidence"":0.28}","{""keep_answer"":false,""revised_answer"":""C"",""revised_confidence"":1}"
gpqa_078,D,A,True,True,False,0.0,"{""answer"":""D"",""confidence"":0.35}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":1}"
gpqa_080,A,C,True,False,True,1.0,"{""answer"":""A"",""confidence"":0.25}","{""keep_answer"":false,""revised_answer"":""C"",""revised_confidence"":2}"
gpqa_082,D,A,True,False,False,0.1,"{""answer"":""D"",""confidence"":0.62}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":2}"
gpqa_083,B,A,True,True,False,0.0,"{""answer"":""B"",""confidence"":0.34}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":2}"
gpqa_084,D,A,True,False,True,1.0,"{""answer"":""D"",""confidence"":0.55}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":2}"
gpqa_087,B,B,False,True,True,0.65,"{""answer"":""B"",""confidence"":0.72}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_088,B,D,True,False,False,0.1,"{""answer"":""B"",""confidence"":0.35}","{""keep_answer"":false,""revised_answer"":""D"",""revised_confidence"":1}"
gpqa_090,C,D,True,False,False,0.1,"{""answer"":""C"",""confidence"":0.42}","{""keep_answer"":false,""revised_answer"":""D"",""revised_confidence"":0.35}"
gpqa_094,D,A,True,False,False,0.1,"{""answer"":""D"",""confidence"":0.3}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":2}"
gpqa_097,D,C,True,False,False,0.1,"{""answer"":""D"",""confidence"":0.32}","{""keep_answer"":false,""revised_answer"":""C"",""revised_confidence"":2}"
gpqa_098,D,B,True,False,False,0.1,"{""answer"":""D"",""confidence"":0.34}","{""keep_answer"":false,""revised_answer"":""B"",""revised_confidence"":0.45}"
gpqa_099,C,A,True,True,False,0.0,"{""answer"":""C"",""confidence"":0.4}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":2}"
gpqa_100,A,C,True,True,False,0.0,"{""answer"":""A"",""confidence"":0.7}","{""keep_answer"":false,""revised_answer"":""C"",""revised_confidence"":2}"
gpqa_101,D,B,True,False,False,0.1,"{""answer"":""D"",""confidence"":0.32}","{""keep_answer"":false,""revised_answer"":""B"",""revised_confidence"":2}"
gpqa_102,C,A,True,True,False,0.0,"{""answer"":""C"",""confidence"":0.62}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":2}"
gpqa_103,D,B,True,False,False,0.1,"{""answer"":""D"",""confidence"":0.6}","{""keep_answer"":false,""revised_answer"":""B"",""revised_confidence"":2}"
gpqa_104,B,B,False,True,True,0.65,"{""answer"":""B"",""confidence"":0.6}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_106,B,B,False,False,False,0.1,"{""answer"":""B"",""confidence"":0.74}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_110,B,B,False,False,False,0.1,"{""answer"":""B"",""confidence"":0.52}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_113,C,A,True,True,False,0.0,"{""answer"":""C"",""confidence"":0.55}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":2}"
gpqa_114,D,A,True,False,False,0.1,"{""answer"":""D"",""confidence"":0.28}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":1}"
gpqa_116,B,B,False,False,False,0.1,"{""answer"":""B"",""confidence"":0.55}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_117,C,A,True,False,False,0.1,"{""answer"":""C"",""confidence"":0.45}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":0.55}"
gpqa_118,A,D,True,True,False,0.0,"{""answer"":""A"",""confidence"":0.28}","{""keep_answer"":false,""revised_answer"":""D"",""revised_confidence"":1}"
gpqa_119,B,A,True,False,True,1.0,"{""answer"":""B"",""confidence"":0.55}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":2}"
gpqa_125,D,C,True,False,False,0.1,"{""answer"":""D"",""confidence"":0.5}","{""keep_answer"":false,""revised_answer"":""C"",""revised_confidence"":2}"
gpqa_127,B,A,True,False,True,1.0,"{""answer"":""B"",""confidence"":0.45}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":2}"
gpqa_129,B,A,True,False,True,1.0,"{""answer"":""B"",""confidence"":0.22}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":1}"
gpqa_131,A,C,True,False,True,1.0,"{""answer"":""A"",""confidence"":0.2}","{""keep_answer"":false,""revised_answer"":""C"",""revised_confidence"":0.6}"
gpqa_134,C,A,True,True,False,0.0,"{""answer"":""C"",""confidence"":0.55}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":0.55}"
gpqa_135,B,B,False,False,False,0.1,"{""answer"":""B"",""confidence"":0.85}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_137,D,A,True,False,True,1.0,"{""answer"":""D"",""confidence"":0.7}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":1}"
gpqa_146,B,B,False,False,False,0.1,"{""answer"":""B"",""confidence"":0.62}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_148,D,B,True,True,False,0.0,"{""answer"":""D"",""confidence"":0.7}","{""keep_answer"":false,""revised_answer"":""B"",""revised_confidence"":2}"
gpqa_149,A,C,True,False,False,0.1,"{""answer"":""A"",""confidence"":0.55}","{""keep_answer"":false,""revised_answer"":""C"",""revised_confidence"":2}"
gpqa_156,D,B,True,True,False,0.0,"{""answer"":""D"",""confidence"":0.8}","{""keep_answer"":false,""revised_answer"":""B"",""revised_confidence"":2}"
gpqa_157,D,B,True,True,False,0.0,"{""answer"":""D"",""confidence"":0.6}","{""keep_answer"":false,""revised_answer"":""B"",""revised_confidence"":2}"
gpqa_164,D,D,False,True,True,0.65,"{""answer"":""D"",""confidence"":0.8}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_165,D,A,True,True,False,0.0,"{""answer"":""D"",""confidence"":0.38}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":2}"
gpqa_168,C,A,True,True,False,0.0,"{""answer"":""C"",""confidence"":0.9}","{""keep_answer"":false,""revised_answer"":""A"",""revised_confidence"":2}"
gpqa_169,C,C,False,True,True,0.65,"{""answer"":""C"",""confidence"":0.65}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_170,B,D,True,False,False,0.1,"{""answer"":""B"",""confidence"":0.4}","{""keep_answer"":false,""revised_answer"":""D"",""revised_confidence"":2}"
gpqa_173,D,C,True,False,False,0.1,"{""answer"":""D"",""confidence"":0.33}","{""keep_answer"":false,""revised_answer"":""C"",""revised_confidence"":3}"
gpqa_175,B,B,False,True,True,0.65,"{""answer"":""B"",""confidence"":0.72}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_180,B,B,False,True,True,0.65,"{""answer"":""B"",""confidence"":0.6}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_184,D,D,False,True,True,0.65,"{""answer"":""D"",""confidence"":0.8}","{""keep_answer"":true,""revised_answer"":null,""revised_confidence"":null}"
gpqa_188,C,D,True,True,False,0.0,"{""answer"":""C"",""confidence"":0.74}","{""keep_answer"":false,""revised_answer"":""D"",""revised_confidence"":1}"
