question_id,norm_entropy,difficulty,calibration_error,answer_correct,score,raw_response
gpqa_090,0.6367,0.7778,0.1411,False,0.6871,"{""A"": 14, ""B"": 8, ""C"": 72, ""D"": 6, ""most_likely"": ""C""}"
gpqa_094,0.614,0.7778,0.1638,True,0.8689,"{""A"": 11, ""B"": 74, ""C"": 9, ""D"": 6, ""most_likely"": ""B""}"
gpqa_097,0.358,0.8889,0.5309,False,0.3752,"{""A"": 88, ""B"": 4, ""C"": 5, ""D"": 3, ""most_likely"": ""A""}"
gpqa_098,0.6996,0.8889,0.1893,False,0.6485,"{""A"": 14, ""B"": 10, ""C"": 68, ""D"": 8, ""most_likely"": ""C""}"
gpqa_099,0.2871,0.8889,0.6018,False,0.3186,"{""A"": 4, ""B"": 91, ""C"": 3, ""D"": 2, ""most_likely"": ""B""}"
gpqa_100,0.454,0.7778,0.3238,False,0.541,"{""A"": 14, ""B"": 3, ""C"": 81, ""D"": 2, ""most_likely"": ""C""}"
gpqa_101,0.4778,0.625,0.1472,True,0.8822,"{""A"": 6, ""B"": 8, ""C"": 82, ""D"": 4, ""most_likely"": ""C""}"
gpqa_102,0.358,0.7778,0.4198,False,0.4641,"{""A"": 4, ""B"": 88, ""C"": 3, ""D"": 5, ""most_likely"": ""B""}"
gpqa_103,0.1775,0.8889,0.7114,True,0.4309,"{""A"": 1, ""B"": 1, ""C"": 95, ""D"": 3, ""most_likely"": ""C""}"
gpqa_104,0.358,0.7778,0.4198,False,0.4641,"{""A"": 3, ""B"": 5, ""C"": 4, ""D"": 88, ""most_likely"": ""D""}"
gpqa_106,0.4782,0.8889,0.4107,False,0.4714,"{""A"": 16, ""B"": 79, ""C"": 3, ""D"": 2, ""most_likely"": ""B""}"
gpqa_110,0.5809,0.875,0.2941,True,0.7647,"{""A"": 76, ""B"": 10, ""C"": 9, ""D"": 5, ""most_likely"": ""A""}"
gpqa_113,0.1511,0.625,0.4739,False,0.4209,"{""A"": 96, ""B"": 1, ""C"": 2, ""D"": 1, ""most_likely"": ""A""}"
gpqa_114,0.3322,0.8889,0.5567,True,0.5546,"{""A"": 4, ""B"": 89, ""C"": 5, ""D"": 2, ""most_likely"": ""B""}"
gpqa_116,0.1812,0.7778,0.5966,True,0.5228,"{""A"": 95, ""B"": 2, ""C"": 1, ""D"": 2, ""most_likely"": ""A""}"
gpqa_117,0.3923,0.8889,0.4966,True,0.6027,"{""A"": 7, ""B"": 86, ""C"": 5, ""D"": 2, ""most_likely"": ""B""}"
gpqa_118,0.6159,0.8889,0.273,False,0.5816,"{""A"": 11, ""B"": 74, ""C"": 8, ""D"": 7, ""most_likely"": ""B""}"
gpqa_119,0.1812,0.7778,0.5966,True,0.5228,"{""A"": 95, ""B"": 2, ""C"": 1, ""D"": 2, ""most_likely"": ""A""}"
gpqa_125,0.2635,0.875,0.6115,True,0.5108,"{""A"": 3, ""B"": 92, ""C"": 3, ""D"": 2, ""most_likely"": ""B""}"
gpqa_127,0.2733,0.7778,0.5045,False,0.3964,"{""A"": 1, ""B"": 2, ""C"": 6, ""D"": 91, ""most_likely"": ""D""}"
gpqa_129,0.2871,0.7778,0.4907,False,0.4074,"{""A"": 3, ""B"": 4, ""C"": 91, ""D"": 2, ""most_likely"": ""C""}"
gpqa_131,0.4461,0.8889,0.4428,False,0.4458,"{""A"": 2, ""B"": 6, ""C"": 9, ""D"": 83, ""most_likely"": ""D""}"
gpqa_134,0.2923,0.8889,0.5966,False,0.3227,"{""A"": 2, ""B"": 1, ""C"": 7, ""D"": 90, ""most_likely"": ""D""}"
gpqa_135,0.3966,0.875,0.4784,True,0.6173,"{""A"": 4, ""B"": 7, ""C"": 3, ""D"": 86, ""most_likely"": ""D""}"
gpqa_137,0.1511,0.8889,0.7378,True,0.4098,"{""A"": 96, ""B"": 2, ""C"": 1, ""D"": 1, ""most_likely"": ""A""}"
gpqa_146,0.2635,0.875,0.6115,False,0.3108,"{""A"": 3, ""B"": 2, ""C"": 92, ""D"": 3, ""most_likely"": ""C""}"
gpqa_148,0.4296,0.8889,0.4593,True,0.6326,"{""A"": 2, ""B"": 6, ""C"": 8, ""D"": 84, ""most_likely"": ""D""}"
gpqa_149,0.5361,0.8889,0.3528,False,0.5178,"{""A"": 8, ""B"": 79, ""C"": 6, ""D"": 7, ""most_likely"": ""B""}"
gpqa_156,0.3779,0.875,0.4971,True,0.6023,"{""A"": 3, ""B"": 4, ""C"": 6, ""D"": 87, ""most_likely"": ""D""}"
gpqa_157,0.538,0.7778,0.2398,True,0.8081,"{""A"": 12, ""B"": 4, ""C"": 6, ""D"": 78, ""most_likely"": ""D""}"
gpqa_164,0.713,0.6667,0.0463,False,0.763,"{""A"": 8, ""B"": 14, ""C"": 67, ""D"": 11, ""most_likely"": ""C""}"
gpqa_165,0.455,0.8889,0.4339,True,0.6529,"{""A"": 3, ""B"": 8, ""C"": 6, ""D"": 83, ""most_likely"": ""D""}"
gpqa_168,0.303,0.75,0.447,True,0.6424,"{""A"": 6, ""B"": 2, ""C"": 90, ""D"": 2, ""most_likely"": ""C""}"
gpqa_169,0.0,0.875,0.875,True,0.3,"{""A"": 0, ""B"": 0, ""C"": 100, ""D"": 0, ""most_likely"": ""C""}"
gpqa_170,0.4353,0.7778,0.3425,False,0.526,"{""A"": 8, ""B"": 5, ""C"": 3, ""D"": 84, ""most_likely"": ""D""}"
gpqa_173,0.1812,0.8889,0.7077,True,0.4339,"{""A"": 95, ""B"": 2, ""C"": 2, ""D"": 1, ""most_likely"": ""A""}"
gpqa_175,0.0,0.8889,0.8889,True,0.2889,"{""A"": 0, ""B"": 100, ""C"": 0, ""D"": 0, ""most_likely"": ""B""}"
gpqa_180,0.3923,0.8571,0.4648,False,0.4282,"{""A"": 5, ""B"": 7, ""C"": 86, ""D"": 2, ""most_likely"": ""C""}"
gpqa_184,0.0,0.7778,0.7778,True,0.3778,"{""A"": 0, ""B"": 0, ""C"": 0, ""D"": 100, ""most_likely"": ""D""}"
gpqa_188,0.313,0.8889,0.5759,True,0.5393,"{""A"": 4, ""B"": 3, ""C"": 90, ""D"": 3, ""most_likely"": ""C""}"
