question_id,ans_neutral,ans_affective,conf_shift,answer_flip,score,raw_response_neutral,raw_response_affective
gpqa_099,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 4}","{""answer"": ""B"", ""confidence"": 4}"
gpqa_100,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 4}","{""answer"": ""A"", ""confidence"": 4}"
gpqa_101,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 4}","{""answer"": ""C"", ""confidence"": 4}"
gpqa_102,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 4}","{""answer"": ""B"", ""confidence"": 4}"
gpqa_103,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""answer"": ""D"", ""confidence"": 4}"
gpqa_104,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""answer"": ""D"", ""confidence"": 4}"
gpqa_106,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 4}","{""answer"": ""B"", ""confidence"": 4}"
gpqa_110,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 4}","{""answer"": ""A"", ""confidence"": 4}"
gpqa_113,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 4}","{""answer"": ""A"", ""confidence"": 4}"
gpqa_114,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 4}","{""answer"": ""C"", ""confidence"": 4}"
gpqa_116,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 4}","{""answer"": ""A"", ""confidence"": 4}"
gpqa_117,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 4}","{""answer"": ""B"", ""confidence"": 4}"
gpqa_118,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 4}","{""answer"": ""A"", ""confidence"": 4}"
gpqa_119,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 4}","{""answer"": ""A"", ""confidence"": 4}"
gpqa_125,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""answer"": ""D"", ""confidence"": 4}"
gpqa_127,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 5}","{""answer"": ""A"", ""confidence"": 5}"
gpqa_129,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 4}","{""answer"": ""C"", ""confidence"": 4}"
gpqa_131,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 4}","{""answer"": ""A"", ""confidence"": 4}"
gpqa_134,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""answer"": ""D"", ""confidence"": 4}"
gpqa_135,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""answer"": ""D"", ""confidence"": 4}"
gpqa_137,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 4}","{""answer"": ""A"", ""confidence"": 4}"
gpqa_146,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 4}","{""answer"": ""B"", ""confidence"": 4}"
gpqa_148,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 4}","{""answer"": ""B"", ""confidence"": 4}"
gpqa_149,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 4}","{""answer"": ""A"", ""confidence"": 4}"
gpqa_156,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 5}","{""answer"": ""D"", ""confidence"": 5}"
gpqa_157,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""answer"": ""D"", ""confidence"": 4}"
gpqa_164,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""answer"": ""D"", ""confidence"": 4}"
gpqa_165,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""answer"": ""D"", ""confidence"": 4}"
gpqa_168,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 4}","{""answer"": ""A"", ""confidence"": 4}"
gpqa_169,A,A,0.0,0.0,1.0,"{""answer"": ""A"", ""confidence"": 4}","{""answer"": ""A"", ""confidence"": 4}"
gpqa_170,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""answer"": ""D"", ""confidence"": 4}"
gpqa_173,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""answer"": ""D"", ""confidence"": 4}"
gpqa_175,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 4}","{""answer"": ""B"", ""confidence"": 4}"
gpqa_180,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 4}","{""answer"": ""B"", ""confidence"": 4}"
gpqa_184,D,D,0.0,0.0,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""answer"": ""D"", ""confidence"": 4}"
gpqa_188,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 4}","{""answer"": ""C"", ""confidence"": 4}"
