question_id,initial_answer,final_answer,revised,initial_correct,final_correct,score,raw_response_initial,raw_response_revision
gpqa_049,C,A,True,True,False,0.0,"{""answer"": ""C"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_052,B,A,True,True,False,0.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_053,C,A,True,True,False,0.0,"{""answer"": ""C"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_054,A,A,False,True,True,1.0,"{""answer"": ""A"", ""confidence"": 4}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_055,B,A,True,True,False,0.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_057,D,C,True,False,True,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""C"", ""revised_confidence"": 3}"
gpqa_059,C,A,True,False,True,1.0,"{""answer"": ""C"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_061,B,A,True,False,True,1.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_064,D,A,True,False,True,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_065,D,B,True,True,False,0.0,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""B"", ""revised_confidence"": 3}"
gpqa_069,B,D,True,False,True,1.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""D"", ""revised_confidence"": 3}"
gpqa_073,D,A,True,False,False,0.1,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_074,A,B,True,True,False,0.0,"{""answer"": ""A"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""B"", ""revised_confidence"": 3}"
gpqa_075,B,C,True,True,False,0.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""C"", ""revised_confidence"": 3}"
gpqa_076,D,A,True,False,False,0.1,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_078,B,A,True,False,False,0.1,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_080,C,A,True,True,False,0.0,"{""answer"": ""C"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_082,B,B,False,True,True,1.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_083,B,A,True,True,False,0.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_084,D,B,True,False,False,0.1,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""B"", ""revised_confidence"": 3}"
gpqa_087,B,B,False,True,True,1.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_088,B,A,True,False,True,1.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_090,C,A,True,False,True,1.0,"{""answer"": ""C"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_094,D,A,True,False,False,0.1,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_097,B,A,True,True,False,0.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_098,C,A,True,False,True,1.0,"{""answer"": ""C"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_099,B,A,True,False,False,0.1,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_100,A,A,False,True,True,1.0,"{""answer"": ""A"", ""confidence"": 4}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_101,C,A,True,True,False,0.0,"{""answer"": ""C"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_102,B,A,True,False,False,0.1,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_103,D,B,True,False,False,0.1,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""B"", ""revised_confidence"": 3}"
gpqa_104,D,B,True,False,True,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""B"", ""revised_confidence"": 3}"
gpqa_106,B,B,False,False,False,0.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_110,C,A,True,False,True,1.0,"{""answer"": ""C"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_113,C,A,True,True,False,0.0,"{""answer"": ""C"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_114,C,A,True,False,False,0.1,"{""answer"": ""C"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_116,B,A,True,False,True,1.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_117,B,A,True,True,False,0.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_118,D,A,True,False,True,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_119,A,A,False,True,True,1.0,"{""answer"": ""A"", ""confidence"": 4}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_125,C,A,True,False,False,0.1,"{""answer"": ""C"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_127,A,A,False,True,True,1.0,"{""answer"": ""A"", ""confidence"": 5}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_129,C,A,True,False,True,1.0,"{""answer"": ""C"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_131,D,A,True,False,False,0.1,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_134,D,A,True,False,False,0.1,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_135,D,A,True,True,False,0.0,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_137,A,A,False,True,True,1.0,"{""answer"": ""A"", ""confidence"": 4}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_146,B,A,True,False,True,1.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_148,D,B,True,True,False,0.0,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""B"", ""revised_confidence"": 3}"
gpqa_149,D,A,True,True,False,0.0,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_156,D,D,False,True,True,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_157,D,A,True,True,False,0.0,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_164,D,A,True,True,False,0.0,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_165,D,B,True,True,False,0.0,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""B"", ""revised_confidence"": 3}"
gpqa_168,C,A,True,True,False,0.0,"{""answer"": ""C"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_169,C,C,False,True,True,1.0,"{""answer"": ""C"", ""confidence"": 4}","{""keep_answer"": true, ""revised_answer"": null, ""revised_confidence"": null}"
gpqa_170,D,A,True,False,True,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_173,D,A,True,False,True,1.0,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_175,B,A,True,True,False,0.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_180,B,C,True,True,False,0.0,"{""answer"": ""B"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""C"", ""revised_confidence"": 3}"
gpqa_184,D,A,True,True,False,0.0,"{""answer"": ""D"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
gpqa_188,C,A,True,True,False,0.0,"{""answer"": ""C"", ""confidence"": 4}","{""keep_answer"": false, ""revised_answer"": ""A"", ""revised_confidence"": 3}"
