question_id,initial_answer,final_answer,revised,initial_correct,final_correct,score,raw_response_initial,raw_response_revision
gpqa_099,B,B,False,False,False,0.0,"{""answer"": ""B"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_100,B,B,False,False,False,0.0,"{""answer"": ""B"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_101,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_102,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_103,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_104,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_106,A,A,False,True,True,1.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_110,A,A,False,True,True,1.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_113,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_114,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_116,A,A,False,True,True,1.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_117,B,B,False,True,True,1.0,"{""answer"": ""B"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_118,B,B,False,False,False,0.0,"{""answer"": ""B"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_119,B,B,False,False,False,0.0,"{""answer"": ""B"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_125,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_127,A,A,False,True,True,1.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_129,A,A,False,True,True,1.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_131,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_134,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_135,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_137,A,A,False,True,True,1.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_146,A,A,False,True,True,1.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_148,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_149,B,B,False,False,False,0.0,"{""answer"": ""B"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_156,B,B,False,False,False,0.0,"{""answer"": ""B"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_157,B,B,False,False,False,0.0,"{""answer"": ""B"", ""confidence"": 3}
","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_164,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 3}
","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_165,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_168,B,B,False,False,False,0.0,"{""answer"": ""B"", ""confidence"": 3}
","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_169,A,A,False,False,False,0.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
gpqa_170,A,A,False,True,True,1.0,"{""answer"": ""A"", ""confidence"": 3}","{""keep_answer"": true, ""revised_answer"": ""B"", ""revised_confidence"": 2}"
