question_id,choice,answer,confidence,correct,difficulty,score,raw_response
gpqa_074,ANSWER,A,4,A,0.4444,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 5}
```"
gpqa_075,ANSWER,B,3,B,0.8889,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 3}
```"
gpqa_076,ANSWER,D,4,B,0.8889,0.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""D"", ""confidence"": 4}
```"
gpqa_078,ANSWER,D,4,D,0.8889,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""D"", ""confidence"": 5}
```"
gpqa_080,ANSWER,D,4,C,0.7778,0.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""D"", ""confidence"": 5}
```"
gpqa_082,ANSWER,B,4,B,0.875,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 5}
```"
gpqa_083,ANSWER,B,4,B,0.8571,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 4}
```"
gpqa_084,ANSWER,A,4,A,0.8889,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 5}
```"
gpqa_087,ANSWER,B,4,B,0.625,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 5}
```"
gpqa_088,ANSWER,A,4,A,0.8889,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
```"
gpqa_090,ANSWER,A,4,A,0.7778,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
```"
gpqa_094,ANSWER,D,4,B,0.7778,0.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""D"", ""confidence"": 4}
```"
gpqa_097,ANSWER,A,4,B,0.8889,0.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 5}
```"
gpqa_098,ANSWER,A,4,A,0.8889,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
```"
gpqa_099,ANSWER,B,4,C,0.8889,0.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 4}
```"
gpqa_100,ANSWER,A,4,A,0.7778,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 5}
```"
gpqa_101,ANSWER,C,4,C,0.625,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""C"", ""confidence"": 4}
```"
gpqa_102,ANSWER,D,4,C,0.7778,0.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""D"", ""confidence"": 4}
```"
gpqa_103,ANSWER,C,4,C,0.8889,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""C"", ""confidence"": 5}
```"
gpqa_104,ANSWER,B,4,B,0.7778,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 5}
```"
gpqa_106,ANSWER,B,4,A,0.8889,0.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 4}
```"
gpqa_110,ANSWER,A,4,A,0.875,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
```"
gpqa_113,ANSWER,A,4,C,0.625,0.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 5}
```"
gpqa_114,ANSWER,B,4,B,0.8889,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 5}
```"
gpqa_116,ANSWER,A,4,A,0.7778,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 5}
```"
gpqa_117,ANSWER,A,4,B,0.8889,0.0,"{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}"
gpqa_118,ANSWER,A,4,A,0.8889,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 4}
```"
gpqa_119,ANSWER,A,4,A,0.7778,1.0,"```json
{""choice"": ""ANSWER"", ""answer"": ""A"", ""confidence"": 5}
```"
gpqa_125,ANSWER,B,4,B,0.875,1.0,"{""choice"": ""ANSWER"", ""answer"": ""B"", ""confidence"": 5}"
